,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9275
balance_train_Cutoff,0.7411
balance_train_Acc,0.9107
balance_train_MCC,0.8220
balance_train_Sen,0.8929
balance_train_Spe,0.9286
balance_train_PPV,0.9259
balance_train_NPV,0.8966
balance_train_Youden Index,0.8214
balance_train_AUC,0.9405
balance_train_95% CIs,[0.9025-0.9784]
balance_train_Std,0.0194
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8558
train_Cutoff,0.7345
train_Acc,0.9134
train_MCC,0.8109
train_Sen,0.9070
train_Spe,0.9167
train_PPV,0.8478
train_NPV,0.9506
train_Youden Index,0.8236
train_AUC,0.9324
train_95% CIs,[0.8852-0.9797]
train_Std,0.0241
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5519
test_Cutoff,1.0000
test_Acc,0.5273
test_MCC,0.0752
test_Sen,0.5789
test_Spe,0.5000
test_PPV,0.3793
test_NPV,0.6923
test_Youden Index,0.0789
test_AUC,0.5395
test_95% CIs,[0.3985-0.6804]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9261
cv_train_Cutoff,0.4976
cv_train_Acc,0.8735
cv_train_MCC,0.7494
cv_train_Sen,0.9137
cv_train_Spe,0.8333
cv_train_PPV,0.8457
cv_train_NPV,0.9061
cv_train_Youden Index,0.7470
cv_train_AUC,0.9283
cv_train_95% CIs,[0.9088-0.9478]
cv_train_Std,0.0099
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4506
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4414
cv_val_95% CIs,[0.3496-0.5333]
cv_val_Std,0.0469
