,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9076
balance_train_Cutoff,0.4409
balance_train_Acc,0.8690
balance_train_MCC,0.7457
balance_train_Sen,0.9405
balance_train_Spe,0.7976
balance_train_PPV,0.8229
balance_train_NPV,0.9306
balance_train_Youden Index,0.7381
balance_train_AUC,0.9233
balance_train_95% CIs,[0.8828-0.9638]
balance_train_Std,0.0207
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8459
train_Cutoff,0.4409
train_Acc,0.8425
train_MCC,0.6925
train_Sen,0.9302
train_Spe,0.7976
train_PPV,0.7018
train_NPV,0.9571
train_Youden Index,0.7279
train_AUC,0.9266
train_95% CIs,[0.8820-0.9713]
train_Std,0.0228
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4844
test_Cutoff,1.0000
test_Acc,0.5273
test_MCC,0.0042
test_Sen,0.4211
test_Spe,0.5833
test_PPV,0.3478
test_NPV,0.6562
test_Youden Index,0.0044
test_AUC,0.5022
test_95% CIs,[0.3619-0.6425]
test_Std,0.0716
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9143
cv_train_Cutoff,0.6203
cv_train_Acc,0.8780
cv_train_MCC,0.7561
cv_train_Sen,0.8690
cv_train_Spe,0.8869
cv_train_PPV,0.8848
cv_train_NPV,0.8713
cv_train_Youden Index,0.7560
cv_train_AUC,0.9293
cv_train_95% CIs,[0.9090-0.9497]
cv_train_Std,0.0104
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4546
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4715
cv_val_95% CIs,[0.3802-0.5628]
cv_val_Std,0.0466
