,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9168
balance_train_Cutoff,0.5644
balance_train_Acc,0.9107
balance_train_MCC,0.8215
balance_train_Sen,0.9167
balance_train_Spe,0.9048
balance_train_PPV,0.9059
balance_train_NPV,0.9157
balance_train_Youden Index,0.8214
balance_train_AUC,0.9308
balance_train_95% CIs,[0.8875-0.9742]
balance_train_Std,0.0221
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8618
train_Cutoff,0.5644
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9338
train_95% CIs,[0.8835-0.9841]
train_Std,0.0257
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7688
test_Cutoff,0.7886
test_Acc,0.9091
test_MCC,0.7971
test_Sen,0.8421
test_Spe,0.9444
test_PPV,0.8889
test_NPV,0.9189
test_Youden Index,0.7865
test_AUC,0.9298
test_95% CIs,[0.8595-1.0000]
test_Std,0.0359
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9390
cv_train_Cutoff,0.5338
cv_train_Acc,0.9122
cv_train_MCC,0.8252
cv_train_Sen,0.9345
cv_train_Spe,0.8899
cv_train_PPV,0.8946
cv_train_NPV,0.9315
cv_train_Youden Index,0.8244
cv_train_AUC,0.9502
cv_train_95% CIs,[0.9331-0.9673]
cv_train_Std,0.0087
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7724
cv_val_Cutoff,0.3135
cv_val_Acc,0.8268
cv_val_MCC,0.6591
cv_val_Sen,0.9070
cv_val_Spe,0.7857
cv_val_PPV,0.6842
cv_val_NPV,0.9429
cv_val_Youden Index,0.6927
cv_val_AUC,0.8688
cv_val_95% CIs,[0.7958-0.9417]
cv_val_Std,0.0372
