,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8490
balance_train_Cutoff,0.3711
balance_train_Acc,0.8690
balance_train_MCC,0.7556
balance_train_Sen,0.9762
balance_train_Spe,0.7619
balance_train_PPV,0.8039
balance_train_NPV,0.9697
balance_train_Youden Index,0.7381
balance_train_AUC,0.9160
balance_train_95% CIs,[0.8712-0.9607]
balance_train_Std,0.0228
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7643
train_Cutoff,0.3711
train_Acc,0.8268
train_MCC,0.6776
train_Sen,0.9535
train_Spe,0.7619
train_PPV,0.6721
train_NPV,0.9697
train_Youden Index,0.7154
train_AUC,0.9161
train_95% CIs,[0.8663-0.9659]
train_Std,0.0254
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6414
test_Cutoff,0.3827
test_Acc,0.7818
test_MCC,0.5868
test_Sen,0.8947
test_Spe,0.7222
test_PPV,0.6296
test_NPV,0.9286
test_Youden Index,0.6170
test_AUC,0.8289
test_95% CIs,[0.7137-0.9442]
test_Std,0.0588
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9515
cv_train_Cutoff,0.3460
cv_train_Acc,0.9152
cv_train_MCC,0.8354
cv_train_Sen,0.9702
cv_train_Spe,0.8601
cv_train_PPV,0.8740
cv_train_NPV,0.9666
cv_train_Youden Index,0.8304
cv_train_AUC,0.9603
cv_train_95% CIs,[0.9464-0.9742]
cv_train_Std,0.0071
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6767
cv_val_Cutoff,0.5508
cv_val_Acc,0.8583
cv_val_MCC,0.6804
cv_val_Sen,0.7674
cv_val_Spe,0.9048
cv_val_PPV,0.8049
cv_val_NPV,0.8837
cv_val_Youden Index,0.6722
cv_val_AUC,0.8450
cv_val_95% CIs,[0.7655-0.9244]
cv_val_Std,0.0405
