,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,1.0000
balance_train_Cutoff,0.5840
balance_train_Acc,1.0000
balance_train_MCC,1.0000
balance_train_Sen,1.0000
balance_train_Spe,1.0000
balance_train_PPV,1.0000
balance_train_NPV,1.0000
balance_train_Youden Index,1.0000
balance_train_AUC,1.0000
balance_train_95% CIs,[1.0000-1.0000]
balance_train_Std,0.0000
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,1.0000
train_Cutoff,0.5840
train_Acc,1.0000
train_MCC,1.0000
train_Sen,1.0000
train_Spe,1.0000
train_PPV,1.0000
train_NPV,1.0000
train_Youden Index,1.0000
train_AUC,1.0000
train_95% CIs,[1.0000-1.0000]
train_Std,0.0000
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7023
test_Cutoff,0.5000
test_Acc,0.7818
test_MCC,0.5655
test_Sen,0.8421
test_Spe,0.7500
test_PPV,0.6400
test_NPV,0.9000
test_Youden Index,0.5921
test_AUC,0.7792
test_95% CIs,[0.6230-0.9355]
test_Std,0.0797
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,1.0000
cv_train_Cutoff,0.5827
cv_train_Acc,1.0000
cv_train_MCC,1.0000
cv_train_Sen,1.0000
cv_train_Spe,1.0000
cv_train_PPV,1.0000
cv_train_NPV,1.0000
cv_train_Youden Index,1.0000
cv_train_AUC,1.0000
cv_train_95% CIs,[1.0000-1.0000]
cv_train_Std,0.0000
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5491
cv_val_Cutoff,0.5000
cv_val_Acc,0.7323
cv_val_MCC,0.3835
cv_val_Sen,0.5349
cv_val_Spe,0.8333
cv_val_PPV,0.6216
cv_val_NPV,0.7778
cv_val_Youden Index,0.3682
cv_val_AUC,0.6762
cv_val_95% CIs,[0.5685-0.7839]
cv_val_Std,0.0550
