,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8801
balance_train_Cutoff,0.5572
balance_train_Acc,0.8274
balance_train_MCC,0.6548
balance_train_Sen,0.8333
balance_train_Spe,0.8214
balance_train_PPV,0.8235
balance_train_NPV,0.8313
balance_train_Youden Index,0.6548
balance_train_AUC,0.8892
balance_train_95% CIs,[0.8378-0.9405]
balance_train_Std,0.0262
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8013
train_Cutoff,0.5572
train_Acc,0.8268
train_MCC,0.6358
train_Sen,0.8372
train_Spe,0.8214
train_PPV,0.7059
train_NPV,0.9079
train_Youden Index,0.6586
train_AUC,0.8917
train_95% CIs,[0.8288-0.9547]
train_Std,0.0321
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6924
test_Cutoff,0.4192
test_Acc,0.8364
test_MCC,0.7134
test_Sen,1.0000
test_Spe,0.7500
test_PPV,0.6786
test_NPV,1.0000
test_Youden Index,0.7500
test_AUC,0.8874
test_95% CIs,[0.8008-0.9741]
test_Std,0.0442
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9023
cv_train_Cutoff,0.5412
cv_train_Acc,0.8482
cv_train_MCC,0.6977
cv_train_Sen,0.8780
cv_train_Spe,0.8185
cv_train_PPV,0.8287
cv_train_NPV,0.8703
cv_train_Youden Index,0.6964
cv_train_AUC,0.9019
cv_train_95% CIs,[0.8786-0.9253]
cv_train_Std,0.0119
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7729
cv_val_Cutoff,0.6662
cv_val_Acc,0.8189
cv_val_MCC,0.5837
cv_val_Sen,0.6512
cv_val_Spe,0.9048
cv_val_PPV,0.7778
cv_val_NPV,0.8352
cv_val_Youden Index,0.5559
cv_val_AUC,0.8355
cv_val_95% CIs,[0.7531-0.9180]
cv_val_Std,0.0421
