,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5378
balance_train_Cutoff,0.4914
balance_train_Acc,0.6548
balance_train_MCC,0.3139
balance_train_Sen,0.7381
balance_train_Spe,0.5714
balance_train_PPV,0.6327
balance_train_NPV,0.6857
balance_train_Youden Index,0.3095
balance_train_AUC,0.6172
balance_train_95% CIs,[0.5300-0.7044]
balance_train_Std,0.0445
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3899
train_Cutoff,0.4914
train_Acc,0.6299
train_MCC,0.2995
train_Sen,0.7442
train_Spe,0.5714
train_PPV,0.4706
train_NPV,0.8136
train_Youden Index,0.3156
train_AUC,0.6329
train_95% CIs,[0.5343-0.7314]
train_Std,0.0503
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4552
test_Cutoff,0.4585
test_Acc,0.6000
test_MCC,0.3811
test_Sen,0.9474
test_Spe,0.4167
test_PPV,0.4615
test_NPV,0.9375
test_Youden Index,0.3640
test_AUC,0.6140
test_95% CIs,[0.4629-0.7652]
test_Std,0.0771
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7119
cv_train_Cutoff,0.4644
cv_train_Acc,0.7024
cv_train_MCC,0.4155
cv_train_Sen,0.8155
cv_train_Spe,0.5893
cv_train_PPV,0.6650
cv_train_NPV,0.7615
cv_train_Youden Index,0.4048
cv_train_AUC,0.7455
cv_train_95% CIs,[0.7085-0.7824]
cv_train_Std,0.0188
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4703
cv_val_Cutoff,0.4591
cv_val_Acc,0.6614
cv_val_MCC,0.3331
cv_val_Sen,0.7209
cv_val_Spe,0.6310
cv_val_PPV,0.5000
cv_val_NPV,0.8154
cv_val_Youden Index,0.3519
cv_val_AUC,0.6833
cv_val_95% CIs,[0.5888-0.7777]
cv_val_Std,0.0482
