,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6428
balance_train_Cutoff,0.4538
balance_train_Acc,0.6726
balance_train_MCC,0.3590
balance_train_Sen,0.8095
balance_train_Spe,0.5357
balance_train_PPV,0.6355
balance_train_NPV,0.7377
balance_train_Youden Index,0.3452
balance_train_AUC,0.6790
balance_train_95% CIs,[0.5980-0.7600]
balance_train_Std,0.0413
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4743
train_Cutoff,0.4538
train_Acc,0.6220
train_MCC,0.3125
train_Sen,0.7907
train_Spe,0.5357
train_PPV,0.4658
train_NPV,0.8333
train_Youden Index,0.3264
train_AUC,0.6744
train_95% CIs,[0.5782-0.7706]
train_Std,0.0491
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4874
test_Cutoff,0.4795
test_Acc,0.6727
test_MCC,0.3574
test_Sen,0.7368
test_Spe,0.6389
test_PPV,0.5185
test_NPV,0.8214
test_Youden Index,0.3757
test_AUC,0.6974
test_95% CIs,[0.5586-0.8361]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7344
cv_train_Cutoff,0.4895
cv_train_Acc,0.7009
cv_train_MCC,0.4065
cv_train_Sen,0.7768
cv_train_Spe,0.6250
cv_train_PPV,0.6744
cv_train_NPV,0.7368
cv_train_Youden Index,0.4018
cv_train_AUC,0.7459
cv_train_95% CIs,[0.7094-0.7824]
cv_train_Std,0.0186
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4404
cv_val_Cutoff,0.2682
cv_val_Acc,0.5433
cv_val_MCC,0.2823
cv_val_Sen,0.9070
cv_val_Spe,0.3571
cv_val_PPV,0.4194
cv_val_NPV,0.8824
cv_val_Youden Index,0.2641
cv_val_AUC,0.6431
cv_val_95% CIs,[0.5436-0.7427]
cv_val_Std,0.0508
