,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8524
balance_train_Cutoff,0.5443
balance_train_Acc,0.8274
balance_train_MCC,0.6548
balance_train_Sen,0.8214
balance_train_Spe,0.8333
balance_train_PPV,0.8313
balance_train_NPV,0.8235
balance_train_Youden Index,0.6548
balance_train_AUC,0.8846
balance_train_95% CIs,[0.8332-0.9360]
balance_train_Std,0.0262
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7546
train_Cutoff,0.4814
train_Acc,0.7953
train_MCC,0.6110
train_Sen,0.9070
train_Spe,0.7381
train_PPV,0.6393
train_NPV,0.9394
train_Youden Index,0.6451
train_AUC,0.8796
train_95% CIs,[0.8174-0.9417]
train_Std,0.0317
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8029
test_Cutoff,0.4665
test_Acc,0.8545
test_MCC,0.7190
test_Sen,0.9474
test_Spe,0.8056
test_PPV,0.7200
test_NPV,0.9667
test_Youden Index,0.7529
test_AUC,0.8816
test_95% CIs,[0.7694-0.9938]
test_Std,0.0573
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9297
cv_train_Cutoff,0.4841
cv_train_Acc,0.8690
cv_train_MCC,0.7451
cv_train_Sen,0.9375
cv_train_Spe,0.8006
cv_train_PPV,0.8246
cv_train_NPV,0.9276
cv_train_Youden Index,0.7381
cv_train_AUC,0.9371
cv_train_95% CIs,[0.9200-0.9542]
cv_train_Std,0.0087
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5923
cv_val_Cutoff,0.5124
cv_val_Acc,0.7323
cv_val_MCC,0.4092
cv_val_Sen,0.6279
cv_val_Spe,0.7857
cv_val_PPV,0.6000
cv_val_NPV,0.8049
cv_val_Youden Index,0.4136
cv_val_AUC,0.7530
cv_val_95% CIs,[0.6627-0.8434]
cv_val_Std,0.0461
