,label,PCA_feature_2,PCA_feature_10,PCA_feature_13,PCA_feature_14,PCA_feature_20,PCA_feature_33,PCA_feature_129,PCA_feature_148,PCA_feature_150,PCA_feature_159,PCA_feature_160,PCA_feature_167
25,0.0,0.3318777704552622,0.13679150938943466,-0.3181151820837622,-0.418629002361994,0.2853696893011687,-0.23406143412838754,-1.8735013540549517e-16,1.249000902703301e-16,2.7755575615628914e-16,-2.6020852139652106e-17,1.713039432527097e-16,-1.0755285551056204e-16
27,0.0,2.408488163976055,0.6134900915827254,0.1818697222389149,1.1445211723245934,-0.08791154884460864,-0.4394960649638943,-1.0408340855860843e-16,7.846913223363838e-17,2.480654570646834e-16,-8.001412032943023e-17,-1.717376241217039e-16,1.5612511283791264e-17
27,1.0,-2.3786835997246696,-0.03169818369671013,-0.2725928088563029,-0.8697352504411551,-0.7077708753833144,0.5387689923595649,1.8323016715005025e-16,2.255140518769849e-16,2.1196152472091612e-16,1.4224732503009818e-16,-9.020562075079397e-17,-2.393918396847994e-16
28,0.0,1.7405027972976859,0.388947381120808,0.2775495024871531,1.06459639256239,0.0737596196149183,-0.010154488168181597,-1.0842021724855044e-17,-1.214306433183765e-16,-4.85722573273506e-17,-2.2898349882893854e-16,2.7755575615628914e-17,-4.85722573273506e-17
28,1.0,-1.5002218144058395,-0.24884144496736438,-0.32255475740810235,0.15572785442493353,-0.4938871254481434,-0.1918875798937279,-9.627715291671279e-17,2.8796409701215e-16,-4.85722573273506e-17,1.9081958235744878e-16,1.7954387976359953e-16,-1.734723475976807e-18
29,1.0,-1.272071910450281,-0.38786512887466934,-0.6008402161754839,0.08887795282538424,-0.02403206909229788,-0.08459039669314213,1.8388068845354155e-16,-2.0946785972419946e-16,-2.0816681711721685e-17,-8.326672684688674e-17,3.469446951953614e-18,1.5092094240998222e-16
29,0.0,2.6912112714676826,-1.2878775562105647,0.3997778388973951,0.31634514435186467,0.8143090397327274,-0.34361009480111804,-1.691355389077387e-16,3.712308238590367e-16,1.1102230246251565e-16,3.209238430557093e-16,2.8102520310824275e-16,-9.020562075079397e-17
30,0.0,4.986247117638655,-0.7483125979798206,-0.14539823835559654,0.3186340314364745,0.12552896919369988,0.022092217231851702,-2.5717275531356165e-16,4.0766001685454967e-17,-7.806255641895632e-17,-3.469446951953614e-17,2.0816681711721685e-17,-1.3183898417423734e-16
31,1.0,-2.2312171553231526,-0.785144418533099,0.22756184338763297,-0.3372608795539389,0.06615351070161495,-0.1383549941155876,-8.326672684688674e-17,-6.800116025829084e-16,-2.706168622523819e-16,-2.0816681711721685e-17,-2.706168622523819e-16,-2.0816681711721685e-17
32,1.0,-0.40033203338814,-0.052473793184157756,-0.5329028653930471,0.3642073712771309,-0.4446244778020073,0.10748404902160716,-2.42861286636753e-16,-3.226585665316861e-16,-4.597017211338539e-17,1.3183898417423734e-16,-1.1102230246251565e-16,1.214306433183765e-16
33,1.0,-1.0277134168732185,-0.18735161800230368,-0.3050991912520831,0.05124889667998025,-0.1551385933265094,-0.14215973081526434,-6.938893903907228e-17,-3.3306690738754696e-16,-9.020562075079397e-17,6.245004513516506e-17,-1.1449174941446927e-16,4.163336342344337e-17
34,1.0,-1.259084218854822,0.17127627467997164,-0.43138298604478165,-0.626932527890172,-0.006751390867182472,-0.1673602769921409,1.8041124150158794e-16,1.5612511283791264e-16,1.3444106938820255e-17,1.942890293094024e-16,1.700029006457271e-16,6.591949208711867e-17
34,0.0,0.14726146710922872,0.6840057123422453,1.9191174534098348,-0.3094469737578877,1.1866799346361911,-0.1942021830409085,2.5153490401663703e-16,-3.8163916471489756e-17,-3.469446951953614e-18,-1.6436504934880247e-16,-2.185751579730777e-16,-5.551115123125783e-17
35,0.0,2.212644810155958,0.33074820563284735,0.41065278436660324,0.6645115354713408,0.3947781065198245,-0.2703901246831398,-1.8604909279851256e-16,2.6020852139652106e-16,-1.700029006457271e-16,-2.255140518769849e-16,1.214306433183765e-16,-3.0531133177191805e-16
35,1.0,-1.5027777396860669,-0.5986168163826266,-0.20275724334814554,0.2414484968430986,0.024036456296372688,-0.24800406496375849,1.1275702593849246e-16,-1.474514954580286e-16,-1.0234868508263162e-16,9.454242944073599e-17,-1.5612511283791264e-17,1.4224732503009818e-16
36,0.0,2.9558431101196243,0.06755370040402463,-0.08219358084982432,0.9647005119318003,0.2545162178853173,0.09719742308001068,-8.326672684688674e-17,-1.8735013540549517e-16,6.678685382510707e-17,-1.1796119636642288e-16,-1.6479873021779667e-16,3.469446951953614e-18
37,1.0,-2.8832277388949046,-1.050071660923763,-0.47357655056345027,0.49419083288932175,-0.22324326493417007,-0.6501122355079478,-1.2988742026376343e-16,-2.8449465006019636e-16,-1.3010426069826053e-17,-1.2019736334717424e-16,-1.929879867024198e-16,1.4094628242311558e-16
37,0.0,6.262325089412414,-0.15862708249996849,-0.03954708733685024,-0.29676106407969477,-0.8076563376394776,-0.43553600959394,-2.96637714392034e-16,2.312603233911581e-16,-2.498001805406602e-16,4.163336342344337e-17,1.6653345369377348e-16,-4.40619762898109e-16
38,1.0,-1.9816924034325767,0.662642593051846,0.4247680212374319,-0.5375000128434075,0.34911726995381476,-0.22845526158204146,1.6653345369377348e-16,8.326672684688674e-17,-1.6479873021779667e-17,1.3877787807814457e-16,1.457167719820518e-16,9.172350379227368e-17
39,1.0,-2.177634674214134,-0.7788396410602441,0.21511532867439345,-0.18391257114543225,0.22666442642246207,-0.015309471136625917,-5.204170427930421e-17,-2.636779683484747e-16,-2.498001805406602e-16,1.0408340855860843e-16,-1.942890293094024e-16,8.500145032286355e-17
39,0.0,1.7933858453326166,-0.5736786322152689,-0.22887914085203978,0.45898773797915726,-1.1052347532668152,0.49169867560997393,1.5959455978986625e-16,2.1955093992831465e-16,1.4224732503009818e-16,4.85722573273506e-17,-1.5265566588595902e-16,-1.0842021724855044e-16
40,1.0,-1.1843300907655991,-0.5662930935466519,-0.29523370306041985,-0.007733260610898036,0.04139569691247041,0.24385368446566305,1.8041124150158794e-16,-2.7755575615628914e-17,2.710505431213761e-17,1.0408340855860843e-16,-5.551115123125783e-17,1.4354836763708079e-16
41,0.0,2.2443121842992992,-0.05693726772705343,-0.13248559778883778,-0.22451245811248088,0.5490229143807672,-0.08284853407511368,2.896988204881268e-16,-8.760353553682876e-17,-4.9873299934333204e-17,-5.898059818321144e-17,4.163336342344337e-17,-1.8388068845354155e-16
41,1.0,-3.483746415411051,-1.0090723508473602,0.4716875191567438,-0.5454443004184522,0.1879220343113725,-0.01614714805525859,2.220446049250313e-16,-1.5959455978986625e-16,-9.540979117872439e-17,6.938893903907228e-17,9.020562075079397e-17,1.1622647289044608e-16
42,1.0,-1.9702804898270734,-0.6298116375108794,-0.14518460751584641,-0.0670358279429844,-0.24379594612157612,0.06584356208898359,8.673617379884035e-17,-1.5482407023093003e-16,-3.642919299551295e-17,1.1796119636642288e-16,1.734723475976807e-17,1.9081958235744878e-17
42,0.0,-1.5640062397704075,-0.417362958980042,-0.34032425697727003,-0.7658459068171419,0.23622393379382872,-0.3356638004121628,1.968911145233676e-16,3.191891195797325e-16,7.806255641895632e-17,1.214306433183765e-16,2.706168622523819e-16,-1.9081958235744878e-17
43,1.0,-6.225380006629856,-0.3330747858215552,0.2162721502626228,0.7559741636663926,-0.06190325387766769,0.016041278657881908,5.238864897449957e-16,8.847089727481716e-17,-1.3877787807814457e-16,9.194034422677078e-17,-9.389190813724468e-17,2.185751579730777e-16
43,0.0,1.3494498088536302,-1.3812979527371392,-0.5321826614289337,-0.345221693808234,0.5955800404757183,-0.610328732341481,6.765421556309548e-17,4.2327252813834093e-16,1.2663481374630692e-16,1.0408340855860843e-16,5.421010862427522e-17,4.85722573273506e-17
45,1.0,-3.3578885410885815,-0.020110220162237444,0.4241667031626401,0.1305033554093975,0.0811250156320147,-0.0794175126660786,1.222980050563649e-16,-3.0531133177191805e-16,-1.0668549377257364e-16,-3.8163916471489756e-17,-9.8879238130678e-17,1.6653345369377348e-16
46,0.0,0.2642891753166408,-1.0972539978042013,0.09523678331270777,0.13469776456919907,-0.19076402941534273,0.1280463267675042,-3.217912047936977e-16,3.95516952522712e-16,2.654126918244515e-16,8.847089727481716e-17,-3.122502256758253e-17,-9.020562075079397e-17
47,0.0,-0.07305731801507634,-0.31592969739012433,0.03158343468218823,-0.042665363750143195,-0.4555803274461087,0.5068224786605998,-3.3480163086352377e-16,2.914335439641036e-16,2.0122792321330962e-16,2.8449465006019636e-16,1.1102230246251565e-16,-1.3877787807814457e-17
49,0.0,-1.821674938137098,-1.2220203180871065,1.3082623949950647,-0.43071486701685746,0.7179779698714472,-0.39446667509176003,1.496198998029996e-16,-5.759281940243e-16,-3.157196726277789e-16,-9.71445146547012e-17,-9.020562075079397e-17,2.706168622523819e-16
50,0.0,2.686272932720585,0.8303809051360433,-0.0584582337116147,0.37777153824862486,-0.03356441589444507,0.01588133973331217,-3.469446951953614e-17,-3.642919299551295e-17,-1.1058862159352145e-16,6.938893903907228e-18,4.85722573273506e-17,-1.5612511283791264e-16
50,1.0,-1.702020934487786,0.19225166585328327,-0.4253549006180486,-0.597865546600967,-0.44510057350532284,-0.1681286709199174,2.7755575615628914e-17,1.0061396160665481e-16,6.245004513516506e-17,9.020562075079397e-17,2.3245294578089215e-16,7.806255641895632e-17
51,1.0,-2.3294036788167016,-0.36397366430146905,-0.18895879279150823,-0.8708403070560464,0.10316476717057327,-0.14635382422435572,1.43982048506075e-16,2.7755575615628914e-17,5.0306980803327406e-17,5.551115123125783e-17,3.7470027081099033e-16,-9.71445146547012e-17
51,0.0,1.852352475012905,-0.3105762600422033,-0.17715071408906446,0.22512747493183002,-0.11062505369746581,-0.10132131124926466,4.5102810375396984e-17,8.083811398051921e-16,3.365363543395006e-16,-8.500145032286355e-17,5.898059818321144e-17,-4.718447854656915e-16
52,0.0,2.750652685765736,-0.21513904991748992,-0.01234221089080622,0.7077367685931727,-0.23602528064149303,-0.31193125713194486,-2.0816681711721685e-16,2.220446049250313e-16,2.463307335887066e-16,-1.2836953722228372e-16,6.591949208711867e-17,9.71445146547012e-17
53,1.0,2.8305446353357153,1.012932351139731,-1.0123274383110805,0.38130559755449056,0.44596826149121593,-0.030364607032674018,2.5396351688300456e-15,2.7755575615628914e-16,-3.469446951953614e-16,-9.71445146547012e-17,3.3306690738754696e-16,-2.220446049250313e-16
53,0.0,4.8395650327211515,0.2662077923878893,-0.23694506865182619,0.3698946995291043,-0.41432436524900396,-0.322531646732527,-3.365363543395006e-16,-1.231653667943533e-16,3.89011739487799e-16,1.3183898417423734e-16,-1.3877787807814457e-16,-5.065392549852277e-16
54,1.0,-1.367942657756898,0.08597204490166599,0.3195858192222404,-0.21292018498403603,-0.0786846699689779,-0.01240936278038331,2.393918396847994e-16,-1.5265566588595902e-16,-9.974659986866641e-18,-1.0408340855860843e-16,-9.367506770274758e-17,2.931682674400804e-16
54,0.0,0.05025355877830036,0.617820801520222,-0.0034411207140364886,0.11037874772360329,0.18580800794237046,0.15013427023835435,1.0408340855860843e-16,1.7889335846010823e-16,-6.938893903907228e-17,9.020562075079397e-17,-1.986258379993444e-16,0.0
55,0.0,1.2067560679883753,0.07790442108059978,-0.17796515038351385,-0.5946592309828057,0.9491006550989542,0.03401394258780477,2.3592239273284576e-16,2.8449465006019636e-16,4.5102810375396984e-17,1.4051260155412137e-16,0.0,4.5211230592645535e-17
55,1.0,-1.4251880112619286,0.4735134263523833,-0.26185605327254663,-0.1902976483854953,-0.320828218993081,-0.06487831166307238,1.1449174941446927e-16,1.4051260155412137e-16,-3.0140820395097023e-17,5.898059818321144e-17,8.825405684032006e-17,-1.1709383462843448e-17
56,1.0,-0.5333068259179556,0.9881972606346997,-0.25295641936900126,-0.31149840637398923,-0.6198576709636513,0.007641377095012461,6.938893903907228e-17,-3.157196726277789e-16,-2.740863092043355e-16,-1.249000902703301e-16,-3.469446951953614e-17,1.8041124150158794e-16
56,0.0,0.9432962640416885,0.6738064036786894,0.1904678319775783,0.3596536946703228,-0.3019394977518723,0.19241143972098718,-2.3245294578089215e-16,-2.949029909160572e-16,-1.3530843112619095e-16,2.949029909160572e-17,-5.637851296924623e-17,-3.2612801348363973e-16
57,1.0,-1.1362373084454664,-0.1797767960749138,-0.05308087718696229,0.30078872653507654,-0.44093690938365593,0.27477246426703217,2.0296264668928643e-16,6.765421556309548e-17,-1.2533377113932431e-16,1.0842021724855044e-17,3.3306690738754696e-16,6.938893903907228e-17
58,0.0,-2.5742343303710973,1.2711881453956413,1.4632077976062072,-0.40399110465170074,-0.26307707619466064,0.5645045911092008,3.400058012914542e-16,-1.249000902703301e-16,4.163336342344337e-16,-1.0408340855860843e-16,-2.7755575615628914e-17,2.220446049250313e-16
59,1.0,-0.03877152474212875,-0.033452141082365855,0.862160026447059,-0.75672269998793,-0.5310984710824601,0.11330442772316335,3.122502256758253e-17,-6.314393452555578e-16,-1.1449174941446927e-16,3.608224830031759e-16,-1.942890293094024e-16,-1.3877787807814457e-17
61,0.0,-2.63859981981986,1.050036589606949,0.5728028838768499,0.4551416217857744,0.32344697873416045,-0.1984125074637198,-3.3133218391157016e-16,-8.326672684688674e-17,1.491862189340054e-16,2.0643209364124004e-16,2.498001805406602e-16,3.174543961037557e-16
62,0.0,0.1238788268694864,-0.37906559285055164,-0.4464057496886635,0.08947102280286312,0.4509888606158185,0.4412273699833582,7.28583859910259e-17,-6.591949208711867e-17,1.43982048506075e-16,-1.6306400674181987e-16,4.85722573273506e-17,-6.938893903907228e-18
62,1.0,-1.0776424832372444,0.021677493546503064,-0.15868752318633939,-0.015319950731090808,0.049420848303297224,0.21299433259441658,2.7755575615628914e-16,-1.7558654183402744e-16,-1.938553484404082e-16,-4.85722573273506e-17,1.734723475976807e-16,1.4224732503009818e-16
63,0.0,3.4920425313748735,0.11063731844466745,0.8994743992197864,0.4892184366928408,0.4309470693574925,0.32621500922488283,4.683753385137379e-17,6.245004513516506e-17,-1.0061396160665481e-16,-6.245004513516506e-17,2.6020852139652106e-17,2.168404344971009e-18
65,0.0,3.5238927747165305,-0.09939972291113044,0.0012618456432674507,0.5385346436314025,-0.19176640160580502,-0.054968249644367674,-3.0878077872387166e-16,-9.020562075079397e-17,-6.158268339717665e-17,-8.326672684688674e-17,-5.2909066017292616e-17,-1.4224732503009818e-16
67,0.0,-0.81373061828108,1.599731419207543,-0.2911937872525755,0.12865169611592053,-0.14572585751450048,-0.047983294192874934,-1.0061396160665481e-16,-1.3877787807814457e-17,1.7694179454963432e-16,4.85722573273506e-17,-1.8214596497756474e-16,-1.3183898417423734e-16
68,0.0,0.8115247970217432,-0.6452894621474381,0.36304341060407685,-0.20298747686234808,0.2072912290200397,-0.1343226265675551,1.5612511283791264e-17,-3.191891195797325e-16,-3.642919299551295e-17,2.1510571102112408e-16,-1.9060274192295168e-16,3.0531133177191805e-16
74,0.0,0.1287594270435832,-0.4499541609615832,-0.38531449225551734,0.43265628302206943,-0.11653064326797326,0.38831049646881544,9.627715291671279e-17,4.649058915617843e-16,2.9392720896082025e-16,1.1796119636642288e-16,8.326672684688674e-17,6.938893903907228e-18
76,0.0,4.636161005813525,0.5936486171361055,0.6062748697661117,0.05268766686430823,-0.8839894238553351,-0.15797151142763066,-2.914335439641036e-16,1.3791051634015616e-16,-1.5785983631388945e-16,-1.1102230246251565e-16,6.938893903907228e-18,-1.249000902703301e-16
77,0.0,5.3626615663765245,-0.3068239403640641,0.04561267040736637,0.2561934149212955,-0.04119650445401264,0.6560608180253831,-2.1163626406917047e-16,-4.85722573273506e-17,-1.6393136847980827e-16,1.6653345369377348e-16,-4.163336342344337e-17,-2.706168622523819e-16
78,0.0,2.0631694550488464,0.31409567194113,0.09241902959354477,0.486155595889831,-0.5206261325683391,-0.20149145272786873,-3.0531133177191805e-16,0.0,-8.370040771588094e-17,-1.1622647289044608e-16,2.0816681711721685e-17,4.5102810375396984e-17
79,0.0,5.3783592816751185,-0.09181290235634823,-0.37030515623322047,-0.09091346756168138,0.021648412098950923,-0.2323473862886174,-6.591949208711867e-16,-1.3877787807814457e-16,-2.0816681711721685e-16,-2.0816681711721685e-17,2.3592239273284576e-16,-2.345129299086146e-16
80,0.0,0.568335698364512,-0.5226963957677413,-0.2424865049228723,0.36049809372558556,-0.1384429265219972,0.3630789940800241,2.0122792321330962e-16,-3.434752482434078e-16,1.0234868508263162e-16,-1.3877787807814457e-16,-1.1102230246251565e-16,3.469446951953614e-17
81,0.0,0.1996431312228265,0.7870127331686717,0.16716299405654342,-0.17268900522147898,-0.3749407262263914,-0.6975943876851102,-4.336808689942018e-17,2.1163626406917047e-16,1.734723475976807e-18,2.42861286636753e-17,-2.5673907444456745e-16,-6.938893903907228e-18
82,0.0,2.674848156120001,1.2993908312845612,-0.4683122388179533,0.7420541179371456,-0.3571648856752347,-0.3323428255210746,-1.3530843112619095e-16,-2.654126918244515e-16,-2.949029909160572e-17,-4.380176776841438e-16,-4.748805515486509e-16,-1.3877787807814457e-17
83,0.0,-0.5465851591364761,1.187410064491,1.4717568481268906,-0.6765590157490307,0.059099239334058494,-0.13954785117731938,9.71445146547012e-17,1.3877787807814457e-17,2.5500435096859064e-16,2.723515857283587e-16,-5.204170427930421e-16,-1.5265566588595902e-16
85,0.0,-1.8026959435018952,-0.224618944314159,0.21229724884168044,0.2368129194098408,0.2766025713945924,0.019482422146967528,3.0010716134398763e-16,-2.168404344971009e-17,-3.2959746043559335e-17,2.7755575615628914e-17,-2.220446049250313e-16,-5.724587470723463e-17
87,0.0,6.3155233797790284,0.7115334968831275,0.35558254520377286,-0.7439870372742736,-0.5064493112187289,0.3943799011858291,-4.926614671774132e-16,7.979727989493313e-17,9.020562075079397e-17,1.6653345369377348e-16,3.0531133177191805e-16,-5.134781488891349e-16
88,0.0,1.3970700754305887,0.5111519743400648,0.25011623594258847,0.041474581148493804,0.21737348891583036,0.4377216204637927,2.706168622523819e-16,-1.8388068845354155e-16,-4.163336342344337e-17,-4.5102810375396984e-17,-1.1796119636642288e-16,1.2836953722228372e-16
91,0.0,4.552557059534963,0.25632966040459493,0.9315194992062436,0.8923212290987724,0.3265993694421703,0.2510717442558289,8.196568423990414e-17,-3.122502256758253e-17,-2.0816681711721685e-17,-1.3877787807814457e-17,3.469446951953614e-17,-1.0755285551056204e-16
