,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9054
balance_train_Cutoff,0.4983
balance_train_Acc,0.9167
balance_train_MCC,0.8355
balance_train_Sen,0.9524
balance_train_Spe,0.8810
balance_train_PPV,0.8889
balance_train_NPV,0.9487
balance_train_Youden Index,0.8333
balance_train_AUC,0.9504
balance_train_95% CIs,[0.9171-0.9837]
balance_train_Std,0.0170
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8428
train_Cutoff,0.4983
train_Acc,0.8976
train_MCC,0.7857
train_Sen,0.9302
train_Spe,0.8810
train_PPV,0.8000
train_NPV,0.9610
train_Youden Index,0.8112
train_AUC,0.9485
train_95% CIs,[0.9117-0.9853]
train_Std,0.0188
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6299
test_Cutoff,0.4088
test_Acc,0.8000
test_MCC,0.6141
test_Sen,0.8947
test_Spe,0.7500
test_PPV,0.6538
test_NPV,0.9310
test_Youden Index,0.6447
test_AUC,0.8377
test_95% CIs,[0.7332-0.9423]
test_Std,0.0533
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6302
cv_train_Cutoff,0.5245
cv_train_Acc,0.7158
cv_train_MCC,0.4399
cv_train_Sen,0.8125
cv_train_Spe,0.6190
cv_train_PPV,0.6808
cv_train_NPV,0.7675
cv_train_Youden Index,0.4315
cv_train_AUC,0.7095
cv_train_95% CIs,[0.6694-0.7496]
cv_train_Std,0.0205
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4224
cv_val_Cutoff,0.2363
cv_val_Acc,0.5827
cv_val_MCC,0.2865
cv_val_Sen,0.8372
cv_val_Spe,0.4524
cv_val_PPV,0.4390
cv_val_NPV,0.8444
cv_val_Youden Index,0.2896
cv_val_AUC,0.6409
cv_val_95% CIs,[0.5412-0.7406]
cv_val_Std,0.0509
