,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9507
balance_train_Cutoff,0.3814
balance_train_Acc,0.8988
balance_train_MCC,0.7990
balance_train_Sen,0.9286
balance_train_Spe,0.8690
balance_train_PPV,0.8764
balance_train_NPV,0.9241
balance_train_Youden Index,0.7976
balance_train_AUC,0.9528
balance_train_95% CIs,[0.9241-0.9815]
balance_train_Std,0.0146
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9136
train_Cutoff,0.3814
train_Acc,0.8819
train_MCC,0.7517
train_Sen,0.9070
train_Spe,0.8690
train_PPV,0.7800
train_NPV,0.9481
train_Youden Index,0.7760
train_AUC,0.9524
train_95% CIs,[0.9191-0.9856]
train_Std,0.0170
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5235
test_Cutoff,1.0000
test_Acc,0.5091
test_MCC,0.0250
test_Sen,0.5263
test_Spe,0.5000
test_PPV,0.3571
test_NPV,0.6667
test_Youden Index,0.0263
test_AUC,0.5132
test_95% CIs,[0.3712-0.6551]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9625
cv_train_Cutoff,0.5135
cv_train_Acc,0.9271
cv_train_MCC,0.8546
cv_train_Sen,0.9435
cv_train_Spe,0.9107
cv_train_PPV,0.9135
cv_train_NPV,0.9415
cv_train_Youden Index,0.8542
cv_train_AUC,0.9633
cv_train_95% CIs,[0.9497-0.9769]
cv_train_Std,0.0069
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4303
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4360
cv_val_95% CIs,[0.3453-0.5268]
cv_val_Std,0.0463
