,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6638
balance_train_Cutoff,0.5283
balance_train_Acc,0.7024
balance_train_MCC,0.4058
balance_train_Sen,0.7381
balance_train_Spe,0.6667
balance_train_PPV,0.6889
balance_train_NPV,0.7179
balance_train_Youden Index,0.4048
balance_train_AUC,0.7409
balance_train_95% CIs,[0.6655-0.8164]
balance_train_Std,0.0385
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5117
train_Cutoff,0.4991
train_Acc,0.6850
train_MCC,0.4221
train_Sen,0.8372
train_Spe,0.6071
train_PPV,0.5217
train_NPV,0.8793
train_Youden Index,0.4444
train_AUC,0.7525
train_95% CIs,[0.6696-0.8354]
train_Std,0.0423
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6787
test_Cutoff,0.4265
test_Acc,0.6909
test_MCC,0.4609
test_Sen,0.8947
test_Spe,0.5833
test_PPV,0.5312
test_NPV,0.9130
test_Youden Index,0.4781
test_AUC,0.7719
test_95% CIs,[0.6380-0.9058]
test_Std,0.0683
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8600
cv_train_Cutoff,0.5138
cv_train_Acc,0.7842
cv_train_MCC,0.5700
cv_train_Sen,0.8214
cv_train_Spe,0.7470
cv_train_PPV,0.7645
cv_train_NPV,0.8071
cv_train_Youden Index,0.5685
cv_train_AUC,0.8634
cv_train_95% CIs,[0.8371-0.8898]
cv_train_Std,0.0134
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5667
cv_val_Cutoff,0.4959
cv_val_Acc,0.6929
cv_val_MCC,0.4104
cv_val_Sen,0.7907
cv_val_Spe,0.6429
cv_val_PPV,0.5312
cv_val_NPV,0.8571
cv_val_Youden Index,0.4336
cv_val_AUC,0.7323
cv_val_95% CIs,[0.6383-0.8262]
cv_val_Std,0.0479
