,Coef
PCA_feature_2,-0.12400580177487797
PCA_feature_3,0.11663110762712492
PCA_feature_11,-0.08196767791659898
PCA_feature_13,0.18556641904343163
PCA_feature_16,0.23596435791090276
PCA_feature_23,0.11647587109187474
PCA_feature_26,-0.2793051754671221
PCA_feature_58,0.33539726240479073
PCA_feature_131,-2.1587024238414104e-14
PCA_feature_135,1.9262713425944132e-14
PCA_feature_137,2.2008763164016903e-14
PCA_feature_142,-3.788188768568077e-14
PCA_feature_147,4.5311808934044525e-15
PCA_feature_153,-2.5340258659278725e-14
