,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8839
balance_train_Cutoff,0.6057
balance_train_Acc,0.8810
balance_train_MCC,0.7639
balance_train_Sen,0.8452
balance_train_Spe,0.9167
balance_train_PPV,0.9103
balance_train_NPV,0.8556
balance_train_Youden Index,0.7619
balance_train_AUC,0.9097
balance_train_95% CIs,[0.8609-0.9586]
balance_train_Std,0.0249
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7843
train_Cutoff,0.6057
train_Acc,0.8898
train_MCC,0.7539
train_Sen,0.8372
train_Spe,0.9167
train_PPV,0.8372
train_NPV,0.9167
train_Youden Index,0.7539
train_AUC,0.9031
train_95% CIs,[0.8447-0.9615]
train_Std,0.0298
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5455
test_Cutoff,1.0000
test_Acc,0.5091
test_MCC,0.0489
test_Sen,0.5789
test_Spe,0.4722
test_PPV,0.3667
test_NPV,0.6800
test_Youden Index,0.0512
test_AUC,0.5256
test_95% CIs,[0.3847-0.6665]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8886
cv_train_Cutoff,0.4765
cv_train_Acc,0.8348
cv_train_MCC,0.6733
cv_train_Sen,0.8869
cv_train_Spe,0.7827
cv_train_PPV,0.8032
cv_train_NPV,0.8738
cv_train_Youden Index,0.6696
cv_train_AUC,0.8959
cv_train_95% CIs,[0.8721-0.9197]
cv_train_Std,0.0121
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4957
cv_val_Cutoff,0.4013
cv_val_Acc,0.5748
cv_val_MCC,0.1771
cv_val_Sen,0.6512
cv_val_Spe,0.5357
cv_val_PPV,0.4179
cv_val_NPV,0.7500
cv_val_Youden Index,0.1869
cv_val_AUC,0.5249
cv_val_95% CIs,[0.4254-0.6244]
cv_val_Std,0.0508
