,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4394
balance_train_Cutoff,0.5145
balance_train_Acc,0.5417
balance_train_MCC,0.1005
balance_train_Sen,0.2619
balance_train_Spe,0.8214
balance_train_PPV,0.5946
balance_train_NPV,0.5267
balance_train_Youden Index,0.0833
balance_train_AUC,0.3736
balance_train_95% CIs,[0.2865-0.4607]
balance_train_Std,0.0444
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.2973
train_Cutoff,0.5145
train_Acc,0.6299
train_MCC,0.0906
train_Sen,0.2558
train_Spe,0.8214
train_PPV,0.4231
train_NPV,0.6832
train_Youden Index,0.0772
train_AUC,0.3942
train_95% CIs,[0.2797-0.5088]
train_Std,0.0585
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5679
test_Cutoff,0.5649
test_Acc,0.7636
test_MCC,0.4594
test_Sen,0.3684
test_Spe,0.9722
test_PPV,0.8750
test_NPV,0.7447
test_Youden Index,0.3406
test_AUC,0.5161
test_95% CIs,[0.3174-0.7147]
test_Std,0.1014
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8557
cv_train_Cutoff,0.4723
cv_train_Acc,0.8482
cv_train_MCC,0.7049
cv_train_Sen,0.9256
cv_train_Spe,0.7708
cv_train_PPV,0.8015
cv_train_NPV,0.9120
cv_train_Youden Index,0.6964
cv_train_AUC,0.8895
cv_train_95% CIs,[0.8640-0.9151]
cv_train_Std,0.0130
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7282
cv_val_Cutoff,0.5864
cv_val_Acc,0.8110
cv_val_MCC,0.5832
cv_val_Sen,0.7442
cv_val_Spe,0.8452
cv_val_PPV,0.7111
cv_val_NPV,0.8659
cv_val_Youden Index,0.5894
cv_val_AUC,0.8245
cv_val_95% CIs,[0.7411-0.9079]
cv_val_Std,0.0426
