,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8818
balance_train_Cutoff,0.5545
balance_train_Acc,0.8810
balance_train_MCC,0.7674
balance_train_Sen,0.9405
balance_train_Spe,0.8214
balance_train_PPV,0.8404
balance_train_NPV,0.9324
balance_train_Youden Index,0.7619
balance_train_AUC,0.9113
balance_train_95% CIs,[0.8652-0.9574]
balance_train_Std,0.0235
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8124
train_Cutoff,0.5998
train_Acc,0.8661
train_MCC,0.7239
train_Sen,0.9070
train_Spe,0.8452
train_PPV,0.7500
train_NPV,0.9467
train_Youden Index,0.7522
train_AUC,0.9158
train_95% CIs,[0.8679-0.9637]
train_Std,0.0244
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4279
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4203
test_95% CIs,[0.2816-0.5591]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9068
cv_train_Cutoff,0.6055
cv_train_Acc,0.8467
cv_train_MCC,0.6935
cv_train_Sen,0.8393
cv_train_Spe,0.8542
cv_train_PPV,0.8520
cv_train_NPV,0.8416
cv_train_Youden Index,0.6935
cv_train_AUC,0.9148
cv_train_95% CIs,[0.8929-0.9366]
cv_train_Std,0.0111
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5029
cv_val_Cutoff,1.0000
cv_val_Acc,0.5118
cv_val_MCC,0.0115
cv_val_Sen,0.4884
cv_val_Spe,0.5238
cv_val_PPV,0.3443
cv_val_NPV,0.6667
cv_val_Youden Index,0.0122
cv_val_AUC,0.5061
cv_val_95% CIs,[0.4134-0.5988]
cv_val_Std,0.0473
