,Coef
PCA_feature_3,0.11242224384488475
PCA_feature_10,-0.5120211570705495
PCA_feature_11,0.5517238843420172
PCA_feature_15,-0.41263889910092877
PCA_feature_19,0.4742229994523762
PCA_feature_22,0.674909800508171
PCA_feature_23,1.012141540102731
PCA_feature_27,0.8755574490340402
PCA_feature_30,-0.7811937357367187
PCA_feature_37,0.8592539123837317
PCA_feature_54,-2.0043117615318655
PCA_feature_59,-2.128285509583904
PCA_feature_129,853192003590156.4
PCA_feature_131,-1672565151483490.8
PCA_feature_138,-145777700864035.1
PCA_feature_140,1683726156771853.0
PCA_feature_154,696262655838340.1
PCA_feature_157,-767906297093002.1
PCA_feature_161,134832837142754.81
