,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8934
balance_train_Cutoff,0.5000
balance_train_Acc,0.9405
balance_train_MCC,0.8832
balance_train_Sen,0.9762
balance_train_Spe,0.9048
balance_train_PPV,0.9111
balance_train_NPV,0.9744
balance_train_Youden Index,0.8810
balance_train_AUC,0.9478
balance_train_95% CIs,[0.9094-0.9863]
balance_train_Std,0.0196
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8189
train_Cutoff,0.5000
train_Acc,0.9213
train_MCC,0.8343
train_Sen,0.9535
train_Spe,0.9048
train_PPV,0.8367
train_NPV,0.9744
train_Youden Index,0.8583
train_AUC,0.9408
train_95% CIs,[0.8970-0.9845]
train_Std,0.0223
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6075
test_Cutoff,0.3734
test_Acc,0.8364
test_MCC,0.6715
test_Sen,0.8947
test_Spe,0.8056
test_PPV,0.7083
test_NPV,0.9355
test_Youden Index,0.7003
test_AUC,0.8480
test_95% CIs,[0.7444-0.9515]
test_Std,0.0528
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9720
cv_train_Cutoff,0.4697
cv_train_Acc,0.9643
cv_train_MCC,0.9294
cv_train_Sen,0.9851
cv_train_Spe,0.9435
cv_train_PPV,0.9457
cv_train_NPV,0.9845
cv_train_Youden Index,0.9286
cv_train_AUC,0.9814
cv_train_95% CIs,[0.9710-0.9918]
cv_train_Std,0.0053
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6752
cv_val_Cutoff,0.5260
cv_val_Acc,0.8425
cv_val_MCC,0.6484
cv_val_Sen,0.7674
cv_val_Spe,0.8810
cv_val_PPV,0.7674
cv_val_NPV,0.8810
cv_val_Youden Index,0.6484
cv_val_AUC,0.8314
cv_val_95% CIs,[0.7492-0.9136]
cv_val_Std,0.0419
