,Coef
PCA_feature_3,0.11359674151881549
PCA_feature_10,-0.15909126007172725
PCA_feature_11,0.2559205772240256
PCA_feature_15,-0.2008644140384921
PCA_feature_19,0.22946317053183485
PCA_feature_22,0.29513662363946613
PCA_feature_23,0.24357046949184724
PCA_feature_27,0.2663699366791268
PCA_feature_30,-0.1919374213281544
PCA_feature_37,0.3435190008098693
PCA_feature_54,-0.6606655172546307
PCA_feature_59,-0.9347927516958324
PCA_feature_129,3.630792778869209e-14
PCA_feature_131,-3.4728730516819914e-14
PCA_feature_138,-2.2474545868849767e-14
PCA_feature_140,9.076187444089279e-15
PCA_feature_154,6.280093151505353e-15
PCA_feature_157,-1.3737378899578886e-14
PCA_feature_161,-8.444097331664316e-15
