,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9708
balance_train_Cutoff,0.8633
balance_train_Acc,0.9464
balance_train_MCC,0.8944
balance_train_Sen,0.9167
balance_train_Spe,0.9762
balance_train_PPV,0.9747
balance_train_NPV,0.9213
balance_train_Youden Index,0.8929
balance_train_AUC,0.9772
balance_train_95% CIs,[0.9552-0.9992]
balance_train_Std,0.0112
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9419
train_Cutoff,0.6113
train_Acc,0.9449
train_MCC,0.8778
train_Sen,0.9302
train_Spe,0.9524
train_PPV,0.9091
train_NPV,0.9639
train_Youden Index,0.8826
train_AUC,0.9756
train_95% CIs,[0.9513-1.0000]
train_Std,0.0124
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5174
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4993
test_95% CIs,[0.3574-0.6412]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9862
cv_train_Cutoff,0.4254
cv_train_Acc,0.9554
cv_train_MCC,0.9115
cv_train_Sen,0.9762
cv_train_Spe,0.9345
cv_train_PPV,0.9371
cv_train_NPV,0.9752
cv_train_Youden Index,0.9107
cv_train_AUC,0.9879
cv_train_95% CIs,[0.9812-0.9947]
cv_train_Std,0.0034
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4870
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4885
cv_val_95% CIs,[0.3959-0.5811]
cv_val_Std,0.0473
