,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8090
balance_train_Cutoff,0.5024
balance_train_Acc,0.8750
balance_train_MCC,0.7505
balance_train_Sen,0.8571
balance_train_Spe,0.8929
balance_train_PPV,0.8889
balance_train_NPV,0.8621
balance_train_Youden Index,0.7500
balance_train_AUC,0.8760
balance_train_95% CIs,[0.8150-0.9370]
balance_train_Std,0.0311
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7225
train_Cutoff,0.4682
train_Acc,0.8661
train_MCC,0.7176
train_Sen,0.8837
train_Spe,0.8571
train_PPV,0.7600
train_NPV,0.9351
train_Youden Index,0.7409
train_AUC,0.8882
train_95% CIs,[0.8211-0.9552]
train_Std,0.0342
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7026
test_Cutoff,0.3701
test_Acc,0.8727
test_MCC,0.7486
test_Sen,0.9474
test_Spe,0.8333
test_PPV,0.7500
test_NPV,0.9677
test_Youden Index,0.7807
test_AUC,0.9064
test_95% CIs,[0.8239-0.9890]
test_Std,0.0421
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8569
cv_train_Cutoff,0.4782
cv_train_Acc,0.8423
cv_train_MCC,0.6846
cv_train_Sen,0.8482
cv_train_Spe,0.8363
cv_train_PPV,0.8382
cv_train_NPV,0.8464
cv_train_Youden Index,0.6845
cv_train_AUC,0.8939
cv_train_95% CIs,[0.8688-0.9190]
cv_train_Std,0.0128
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5977
cv_val_Cutoff,0.2297
cv_val_Acc,0.7402
cv_val_MCC,0.5582
cv_val_Sen,0.9535
cv_val_Spe,0.6310
cv_val_PPV,0.5694
cv_val_NPV,0.9636
cv_val_Youden Index,0.5844
cv_val_AUC,0.8023
cv_val_95% CIs,[0.7205-0.8841]
cv_val_Std,0.0417
