,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9942
balance_train_Cutoff,0.5025
balance_train_Acc,0.9583
balance_train_MCC,0.9183
balance_train_Sen,0.9286
balance_train_Spe,0.9881
balance_train_PPV,0.9873
balance_train_NPV,0.9326
balance_train_Youden Index,0.9167
balance_train_AUC,0.9942
balance_train_95% CIs,[0.9880-1.0000]
balance_train_Std,0.0031
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9851
train_Cutoff,0.4991
train_Acc,0.9449
train_MCC,0.8836
train_Sen,0.9767
train_Spe,0.9286
train_PPV,0.8750
train_NPV,0.9873
train_Youden Index,0.9053
train_AUC,0.9920
train_95% CIs,[0.9828-1.0000]
train_Std,0.0047
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.2790
test_Cutoff,0.4772
test_Acc,0.4727
test_MCC,0.1342
test_Sen,0.8421
test_Spe,0.2778
test_PPV,0.3810
test_NPV,0.7692
test_Youden Index,0.1199
test_AUC,0.4167
test_95% CIs,[0.2665-0.5668]
test_Std,0.0766
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9977
cv_train_Cutoff,0.5030
cv_train_Acc,0.9762
cv_train_MCC,0.9530
cv_train_Sen,0.9583
cv_train_Spe,0.9940
cv_train_PPV,0.9938
cv_train_NPV,0.9598
cv_train_Youden Index,0.9524
cv_train_AUC,0.9976
cv_train_95% CIs,[0.9960-0.9993]
cv_train_Std,0.0008
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3980
cv_val_Cutoff,0.3669
cv_val_Acc,0.5276
cv_val_MCC,0.3002
cv_val_Sen,0.9535
cv_val_Spe,0.3095
cv_val_PPV,0.4141
cv_val_NPV,0.9286
cv_val_Youden Index,0.2630
cv_val_AUC,0.6078
cv_val_95% CIs,[0.5091-0.7066]
cv_val_Std,0.0504
