,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5904
balance_train_Cutoff,0.4899
balance_train_Acc,0.6726
balance_train_MCC,0.3646
balance_train_Sen,0.8333
balance_train_Spe,0.5119
balance_train_PPV,0.6306
balance_train_NPV,0.7544
balance_train_Youden Index,0.3452
balance_train_AUC,0.6819
balance_train_95% CIs,[0.5995-0.7643]
balance_train_Std,0.0421
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4386
train_Cutoff,0.4899
train_Acc,0.6142
train_MCC,0.3146
train_Sen,0.8140
train_Spe,0.5119
train_PPV,0.4605
train_NPV,0.8431
train_Youden Index,0.3259
train_AUC,0.6838
train_95% CIs,[0.5894-0.7782]
train_Std,0.0482
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4631
test_Cutoff,0.4761
test_Acc,0.6727
test_MCC,0.4371
test_Sen,0.8947
test_Spe,0.5556
test_PPV,0.5152
test_NPV,0.9091
test_Youden Index,0.4503
test_AUC,0.6842
test_95% CIs,[0.5431-0.8253]
test_Std,0.0720
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7180
cv_train_Cutoff,0.4917
cv_train_Acc,0.7024
cv_train_MCC,0.4090
cv_train_Sen,0.7738
cv_train_Spe,0.6310
cv_train_PPV,0.6771
cv_train_NPV,0.7361
cv_train_Youden Index,0.4048
cv_train_AUC,0.7529
cv_train_95% CIs,[0.7165-0.7892]
cv_train_Std,0.0186
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5870
cv_val_Cutoff,0.5119
cv_val_Acc,0.7244
cv_val_MCC,0.4111
cv_val_Sen,0.6744
cv_val_Spe,0.7500
cv_val_PPV,0.5800
cv_val_NPV,0.8182
cv_val_Youden Index,0.4244
cv_val_AUC,0.7315
cv_val_95% CIs,[0.6370-0.8259]
cv_val_Std,0.0482
