,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8856
balance_train_Cutoff,0.5566
balance_train_Acc,0.8810
balance_train_MCC,0.7621
balance_train_Sen,0.8929
balance_train_Spe,0.8690
balance_train_PPV,0.8721
balance_train_NPV,0.8902
balance_train_Youden Index,0.7619
balance_train_AUC,0.9101
balance_train_95% CIs,[0.8616-0.9586]
balance_train_Std,0.0247
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7853
train_Cutoff,0.6469
train_Acc,0.8819
train_MCC,0.7379
train_Sen,0.8372
train_Spe,0.9048
train_PPV,0.8182
train_NPV,0.9157
train_Youden Index,0.7420
train_AUC,0.9061
train_95% CIs,[0.8489-0.9634]
train_Std,0.0292
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5586
test_Cutoff,1.0000
test_Acc,0.5455
test_MCC,0.1015
test_Sen,0.5789
test_Spe,0.5278
test_PPV,0.3929
test_NPV,0.7037
test_Youden Index,0.1067
test_AUC,0.5534
test_95% CIs,[0.4125-0.6942]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9077
cv_train_Cutoff,0.4968
cv_train_Acc,0.8571
cv_train_MCC,0.7161
cv_train_Sen,0.8929
cv_train_Spe,0.8214
cv_train_PPV,0.8333
cv_train_NPV,0.8846
cv_train_Youden Index,0.7143
cv_train_AUC,0.9120
cv_train_95% CIs,[0.8904-0.9337]
cv_train_Std,0.0111
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4764
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4828
cv_val_95% CIs,[0.3905-0.5752]
cv_val_Std,0.0471
