,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9306
balance_train_Cutoff,0.4543
balance_train_Acc,0.9167
balance_train_MCC,0.8452
balance_train_Sen,1.0000
balance_train_Spe,0.8333
balance_train_PPV,0.8571
balance_train_NPV,1.0000
balance_train_Youden Index,0.8333
balance_train_AUC,0.9463
balance_train_95% CIs,[0.9118-0.9808]
balance_train_Std,0.0176
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8821
train_Cutoff,0.4543
train_Acc,0.8898
train_MCC,0.7929
train_Sen,1.0000
train_Spe,0.8333
train_PPV,0.7544
train_NPV,1.0000
train_Youden Index,0.8333
train_AUC,0.9480
train_95% CIs,[0.9126-0.9833]
train_Std,0.0180
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4333
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4342
test_95% CIs,[0.2954-0.5730]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9744
cv_train_Cutoff,0.7120
cv_train_Acc,0.9390
cv_train_MCC,0.8780
cv_train_Sen,0.9375
cv_train_Spe,0.9405
cv_train_PPV,0.9403
cv_train_NPV,0.9377
cv_train_Youden Index,0.8780
cv_train_AUC,0.9786
cv_train_95% CIs,[0.9691-0.9882]
cv_train_Std,0.0049
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5481
cv_val_Cutoff,1.0000
cv_val_Acc,0.5276
cv_val_MCC,0.0772
cv_val_Sen,0.5814
cv_val_Spe,0.5000
cv_val_PPV,0.3731
cv_val_NPV,0.7000
cv_val_Youden Index,0.0814
cv_val_AUC,0.5407
cv_val_95% CIs,[0.4487-0.6327]
cv_val_Std,0.0469
