,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8181
balance_train_Cutoff,0.5214
balance_train_Acc,0.8036
balance_train_MCC,0.6075
balance_train_Sen,0.7857
balance_train_Spe,0.8214
balance_train_PPV,0.8148
balance_train_NPV,0.7931
balance_train_Youden Index,0.6071
balance_train_AUC,0.8274
balance_train_95% CIs,[0.7626-0.8922]
balance_train_Std,0.0331
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7090
train_Cutoff,0.4995
train_Acc,0.7795
train_MCC,0.5679
train_Sen,0.8605
train_Spe,0.7381
train_PPV,0.6271
train_NPV,0.9118
train_Youden Index,0.5986
train_AUC,0.8306
train_95% CIs,[0.7509-0.9102]
train_Std,0.0407
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7174
test_Cutoff,0.5030
test_Acc,0.8545
test_MCC,0.6883
test_Sen,0.8421
test_Spe,0.8611
test_PPV,0.7619
test_NPV,0.9118
test_Youden Index,0.7032
test_AUC,0.8640
test_95% CIs,[0.7633-0.9648]
test_Std,0.0514
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8330
cv_train_Cutoff,0.4972
cv_train_Acc,0.7976
cv_train_MCC,0.6014
cv_train_Sen,0.8690
cv_train_Spe,0.7262
cv_train_PPV,0.7604
cv_train_NPV,0.8472
cv_train_Youden Index,0.5952
cv_train_AUC,0.8568
cv_train_95% CIs,[0.8280-0.8856]
cv_train_Std,0.0147
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5630
cv_val_Cutoff,0.5129
cv_val_Acc,0.7559
cv_val_MCC,0.4792
cv_val_Sen,0.7209
cv_val_Spe,0.7738
cv_val_PPV,0.6200
cv_val_NPV,0.8442
cv_val_Youden Index,0.4947
cv_val_AUC,0.7860
cv_val_95% CIs,[0.7052-0.8668]
cv_val_Std,0.0412
