,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9249
balance_train_Cutoff,0.6171
balance_train_Acc,0.8869
balance_train_MCC,0.7739
balance_train_Sen,0.8929
balance_train_Spe,0.8810
balance_train_PPV,0.8824
balance_train_NPV,0.8916
balance_train_Youden Index,0.7738
balance_train_AUC,0.9402
balance_train_95% CIs,[0.9042-0.9762]
balance_train_Std,0.0184
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8575
train_Cutoff,0.6171
train_Acc,0.8819
train_MCC,0.7517
train_Sen,0.9070
train_Spe,0.8690
train_PPV,0.7800
train_NPV,0.9481
train_Youden Index,0.7760
train_AUC,0.9396
train_95% CIs,[0.8987-0.9806]
train_Std,0.0209
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4885
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4730
test_95% CIs,[0.3310-0.6149]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9413
cv_train_Cutoff,0.4693
cv_train_Acc,0.8854
cv_train_MCC,0.7733
cv_train_Sen,0.9256
cv_train_Spe,0.8452
cv_train_PPV,0.8567
cv_train_NPV,0.9191
cv_train_Youden Index,0.7708
cv_train_AUC,0.9453
cv_train_95% CIs,[0.9295-0.9610]
cv_train_Std,0.0080
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4714
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4891
cv_val_95% CIs,[0.3973-0.5808]
cv_val_Std,0.0468
