,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8509
balance_train_Cutoff,0.3599
balance_train_Acc,0.8333
balance_train_MCC,0.6864
balance_train_Sen,0.9524
balance_train_Spe,0.7143
balance_train_PPV,0.7692
balance_train_NPV,0.9375
balance_train_Youden Index,0.6667
balance_train_AUC,0.8931
balance_train_95% CIs,[0.8427-0.9436]
balance_train_Std,0.0257
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7119
train_Cutoff,0.3599
train_Acc,0.7953
train_MCC,0.6322
train_Sen,0.9535
train_Spe,0.7143
train_PPV,0.6308
train_NPV,0.9677
train_Youden Index,0.6678
train_AUC,0.8821
train_95% CIs,[0.8236-0.9405]
train_Std,0.0298
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5640
test_Cutoff,0.4032
test_Acc,0.7636
test_MCC,0.5375
test_Sen,0.8421
test_Spe,0.7222
test_PPV,0.6154
test_NPV,0.8966
test_Youden Index,0.5643
test_AUC,0.7909
test_95% CIs,[0.6612-0.9207]
test_Std,0.0662
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8074
cv_train_Cutoff,0.4857
cv_train_Acc,0.7768
cv_train_MCC,0.5564
cv_train_Sen,0.8274
cv_train_Spe,0.7262
cv_train_PPV,0.7514
cv_train_NPV,0.8079
cv_train_Youden Index,0.5536
cv_train_AUC,0.8367
cv_train_95% CIs,[0.8066-0.8669]
cv_train_Std,0.0154
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7272
cv_val_Cutoff,0.5070
cv_val_Acc,0.8268
cv_val_MCC,0.6430
cv_val_Sen,0.8605
cv_val_Spe,0.8095
cv_val_PPV,0.6981
cv_val_NPV,0.9189
cv_val_Youden Index,0.6700
cv_val_AUC,0.8774
cv_val_95% CIs,[0.8164-0.9383]
cv_val_Std,0.0311
