,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9857
balance_train_Cutoff,0.9081
balance_train_Acc,0.9583
balance_train_MCC,0.9183
balance_train_Sen,0.9286
balance_train_Spe,0.9881
balance_train_PPV,0.9873
balance_train_NPV,0.9326
balance_train_Youden Index,0.9167
balance_train_AUC,0.9833
balance_train_95% CIs,[0.9684-0.9982]
balance_train_Std,0.0076
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9683
train_Cutoff,0.9081
train_Acc,0.9606
train_MCC,0.9119
train_Sen,0.9070
train_Spe,0.9881
train_PPV,0.9750
train_NPV,0.9540
train_Youden Index,0.8951
train_AUC,0.9776
train_95% CIs,[0.9543-1.0000]
train_Std,0.0119
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5998
test_Cutoff,1.0000
test_Acc,0.5455
test_MCC,0.1508
test_Sen,0.6842
test_Spe,0.4722
test_PPV,0.4062
test_NPV,0.7391
test_Youden Index,0.1564
test_AUC,0.5782
test_95% CIs,[0.4427-0.7137]
test_Std,0.0691
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9831
cv_train_Cutoff,0.6868
cv_train_Acc,0.9524
cv_train_MCC,0.9053
cv_train_Sen,0.9702
cv_train_Spe,0.9345
cv_train_PPV,0.9368
cv_train_NPV,0.9691
cv_train_Youden Index,0.9048
cv_train_AUC,0.9835
cv_train_95% CIs,[0.9758-0.9911]
cv_train_Std,0.0039
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3917
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.3830
cv_val_95% CIs,[0.2943-0.4718]
cv_val_Std,0.0453
