,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6321
balance_train_Cutoff,0.4585
balance_train_Acc,0.6667
balance_train_MCC,0.3478
balance_train_Sen,0.8095
balance_train_Spe,0.5238
balance_train_PPV,0.6296
balance_train_NPV,0.7333
balance_train_Youden Index,0.3333
balance_train_AUC,0.6699
balance_train_95% CIs,[0.5882-0.7515]
balance_train_Std,0.0417
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4626
train_Cutoff,0.4585
train_Acc,0.6142
train_MCC,0.3018
train_Sen,0.7907
train_Spe,0.5238
train_PPV,0.4595
train_NPV,0.8302
train_Youden Index,0.3145
train_AUC,0.6664
train_95% CIs,[0.5695-0.7632]
train_Std,0.0494
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5959
test_Cutoff,0.5000
test_Acc,0.6727
test_MCC,0.3574
test_Sen,0.7368
test_Spe,0.6389
test_PPV,0.5185
test_NPV,0.8214
test_Youden Index,0.3757
test_AUC,0.7485
test_95% CIs,[0.6167-0.8804]
test_Std,0.0673
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6214
cv_train_Cutoff,0.5147
cv_train_Acc,0.5774
cv_train_MCC,0.1593
cv_train_Sen,0.6964
cv_train_Spe,0.4583
cv_train_PPV,0.5625
cv_train_NPV,0.6016
cv_train_Youden Index,0.1548
cv_train_AUC,0.6024
cv_train_95% CIs,[0.5599-0.6449]
cv_train_Std,0.0217
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4349
cv_val_Cutoff,0.5186
cv_val_Acc,0.6693
cv_val_MCC,0.2211
cv_val_Sen,0.3953
cv_val_Spe,0.8095
cv_val_PPV,0.5152
cv_val_NPV,0.7234
cv_val_Youden Index,0.2049
cv_val_AUC,0.5808
cv_val_95% CIs,[0.4728-0.6889]
cv_val_Std,0.0551
