,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9268
balance_train_Cutoff,0.6244
balance_train_Acc,0.9048
balance_train_MCC,0.8095
balance_train_Sen,0.9048
balance_train_Spe,0.9048
balance_train_PPV,0.9048
balance_train_NPV,0.9048
balance_train_Youden Index,0.8095
balance_train_AUC,0.9378
balance_train_95% CIs,[0.8997-0.9759]
balance_train_Std,0.0194
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8669
train_Cutoff,0.6244
train_Acc,0.8898
train_MCC,0.7571
train_Sen,0.8605
train_Spe,0.9048
train_PPV,0.8222
train_NPV,0.9268
train_Youden Index,0.7652
train_AUC,0.9324
train_95% CIs,[0.8865-0.9784]
train_Std,0.0234
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8784
test_Cutoff,0.2174
test_Acc,0.8909
test_MCC,0.7958
test_Sen,1.0000
test_Spe,0.8333
test_PPV,0.7600
test_NPV,1.0000
test_Youden Index,0.8333
test_AUC,0.9488
test_95% CIs,[0.8939-1.0000]
test_Std,0.0280
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9584
cv_train_Cutoff,0.5864
cv_train_Acc,0.9420
cv_train_MCC,0.8841
cv_train_Sen,0.9524
cv_train_Spe,0.9315
cv_train_PPV,0.9329
cv_train_NPV,0.9514
cv_train_Youden Index,0.8839
cv_train_AUC,0.9700
cv_train_95% CIs,[0.9569-0.9830]
cv_train_Std,0.0067
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7925
cv_val_Cutoff,0.4420
cv_val_Acc,0.8504
cv_val_MCC,0.6777
cv_val_Sen,0.8372
cv_val_Spe,0.8571
cv_val_PPV,0.7500
cv_val_NPV,0.9114
cv_val_Youden Index,0.6944
cv_val_AUC,0.8771
cv_val_95% CIs,[0.8090-0.9451]
cv_val_Std,0.0347
