,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9545
balance_train_Cutoff,0.6102
balance_train_Acc,0.9107
balance_train_MCC,0.8229
balance_train_Sen,0.8810
balance_train_Spe,0.9405
balance_train_PPV,0.9367
balance_train_NPV,0.8876
balance_train_Youden Index,0.8214
balance_train_AUC,0.9600
balance_train_95% CIs,[0.9327-0.9873]
balance_train_Std,0.0139
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9071
train_Cutoff,0.6102
train_Acc,0.9134
train_MCC,0.8056
train_Sen,0.8605
train_Spe,0.9405
train_PPV,0.8810
train_NPV,0.9294
train_Youden Index,0.8009
train_AUC,0.9560
train_95% CIs,[0.9231-0.9888]
train_Std,0.0168
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7532
test_Cutoff,0.4759
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8538
test_95% CIs,[0.7428-0.9648]
test_Std,0.0567
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9320
cv_train_Cutoff,0.5487
cv_train_Acc,0.8973
cv_train_MCC,0.7946
cv_train_Sen,0.8958
cv_train_Spe,0.8988
cv_train_PPV,0.8985
cv_train_NPV,0.8961
cv_train_Youden Index,0.7946
cv_train_AUC,0.9487
cv_train_95% CIs,[0.9320-0.9655]
cv_train_Std,0.0086
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7990
cv_val_Cutoff,0.5068
cv_val_Acc,0.8819
cv_val_MCC,0.7463
cv_val_Sen,0.8837
cv_val_Spe,0.8810
cv_val_PPV,0.7917
cv_val_NPV,0.9367
cv_val_Youden Index,0.7647
cv_val_AUC,0.9175
cv_val_95% CIs,[0.8692-0.9658]
cv_val_Std,0.0247
