,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6416
balance_train_Cutoff,0.4982
balance_train_Acc,0.7143
balance_train_MCC,0.4388
balance_train_Sen,0.6071
balance_train_Spe,0.8214
balance_train_PPV,0.7727
balance_train_NPV,0.6765
balance_train_Youden Index,0.4286
balance_train_AUC,0.6147
balance_train_95% CIs,[0.5241-0.7052]
balance_train_Std,0.0462
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4876
train_Cutoff,0.4982
train_Acc,0.7480
train_MCC,0.4312
train_Sen,0.6047
train_Spe,0.8214
train_PPV,0.6341
train_NPV,0.8023
train_Youden Index,0.4261
train_AUC,0.6149
train_95% CIs,[0.4951-0.7347]
train_Std,0.0611
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4308
test_Cutoff,0.6062
test_Acc,0.7273
test_MCC,0.3568
test_Sen,0.4211
test_Spe,0.8889
test_PPV,0.6667
test_NPV,0.7442
test_Youden Index,0.3099
test_AUC,0.5702
test_95% CIs,[0.3951-0.7452]
test_Std,0.0893
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7533
cv_train_Cutoff,0.4992
cv_train_Acc,0.7798
cv_train_MCC,0.5761
cv_train_Sen,0.8988
cv_train_Spe,0.6607
cv_train_PPV,0.7260
cv_train_NPV,0.8672
cv_train_Youden Index,0.5595
cv_train_AUC,0.8211
cv_train_95% CIs,[0.7885-0.8536]
cv_train_Std,0.0166
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5724
cv_val_Cutoff,0.5791
cv_val_Acc,0.8031
cv_val_MCC,0.5963
cv_val_Sen,0.8372
cv_val_Spe,0.7857
cv_val_PPV,0.6667
cv_val_NPV,0.9041
cv_val_Youden Index,0.6229
cv_val_AUC,0.8225
cv_val_95% CIs,[0.7462-0.8989]
cv_val_Std,0.0390
