,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9002
balance_train_Cutoff,0.7252
balance_train_Acc,0.8810
balance_train_MCC,0.7674
balance_train_Sen,0.8214
balance_train_Spe,0.9405
balance_train_PPV,0.9324
balance_train_NPV,0.8404
balance_train_Youden Index,0.7619
balance_train_AUC,0.9048
balance_train_95% CIs,[0.8539-0.9556]
balance_train_Std,0.0259
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8287
train_Cutoff,0.7494
train_Acc,0.8976
train_MCC,0.7683
train_Sen,0.7674
train_Spe,0.9643
train_PPV,0.9167
train_NPV,0.8901
train_Youden Index,0.7317
train_AUC,0.8967
train_95% CIs,[0.8302-0.9632]
train_Std,0.0339
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8792
test_Cutoff,0.6343
test_Acc,0.8909
test_MCC,0.7670
test_Sen,0.8947
test_Spe,0.8889
test_PPV,0.8095
test_NPV,0.9412
test_Youden Index,0.7836
test_AUC,0.9386
test_95% CIs,[0.8787-0.9985]
test_Std,0.0305
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9140
cv_train_Cutoff,0.5653
cv_train_Acc,0.8631
cv_train_MCC,0.7267
cv_train_Sen,0.8810
cv_train_Spe,0.8452
cv_train_PPV,0.8506
cv_train_NPV,0.8765
cv_train_Youden Index,0.7262
cv_train_AUC,0.9218
cv_train_95% CIs,[0.9011-0.9425]
cv_train_Std,0.0105
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7503
cv_val_Cutoff,0.6150
cv_val_Acc,0.8504
cv_val_MCC,0.6642
cv_val_Sen,0.7674
cv_val_Spe,0.8929
cv_val_PPV,0.7857
cv_val_NPV,0.8824
cv_val_Youden Index,0.6603
cv_val_AUC,0.8469
cv_val_95% CIs,[0.7672-0.9266]
cv_val_Std,0.0407
