,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8605
balance_train_Cutoff,0.4078
balance_train_Acc,0.8929
balance_train_MCC,0.7913
balance_train_Sen,0.9524
balance_train_Spe,0.8333
balance_train_PPV,0.8511
balance_train_NPV,0.9459
balance_train_Youden Index,0.7857
balance_train_AUC,0.9263
balance_train_95% CIs,[0.8833-0.9693]
balance_train_Std,0.0219
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7722
train_Cutoff,0.5270
train_Acc,0.8819
train_MCC,0.7463
train_Sen,0.8837
train_Spe,0.8810
train_PPV,0.7917
train_NPV,0.9367
train_Youden Index,0.7647
train_AUC,0.9200
train_95% CIs,[0.8700-0.9700]
train_Std,0.0255
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6578
test_Cutoff,0.3949
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8465
test_95% CIs,[0.7399-0.9531]
test_Std,0.0544
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9674
cv_train_Cutoff,0.5876
cv_train_Acc,0.9211
cv_train_MCC,0.8426
cv_train_Sen,0.9077
cv_train_Spe,0.9345
cv_train_PPV,0.9327
cv_train_NPV,0.9101
cv_train_Youden Index,0.8423
cv_train_AUC,0.9701
cv_train_95% CIs,[0.9589-0.9812]
cv_train_Std,0.0057
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6746
cv_val_Cutoff,0.5742
cv_val_Acc,0.8268
cv_val_MCC,0.6092
cv_val_Sen,0.7209
cv_val_Spe,0.8810
cv_val_PPV,0.7561
cv_val_NPV,0.8605
cv_val_Youden Index,0.6019
cv_val_AUC,0.8173
cv_val_95% CIs,[0.7287-0.9059]
cv_val_Std,0.0452
