,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6335
balance_train_Cutoff,0.4652
balance_train_Acc,0.6667
balance_train_MCC,0.3478
balance_train_Sen,0.8095
balance_train_Spe,0.5238
balance_train_PPV,0.6296
balance_train_NPV,0.7333
balance_train_Youden Index,0.3333
balance_train_AUC,0.6707
balance_train_95% CIs,[0.5891-0.7523]
balance_train_Std,0.0416
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4657
train_Cutoff,0.4652
train_Acc,0.6142
train_MCC,0.3018
train_Sen,0.7907
train_Spe,0.5238
train_PPV,0.4595
train_NPV,0.8302
train_Youden Index,0.3145
train_AUC,0.6667
train_95% CIs,[0.5698-0.7636]
train_Std,0.0494
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5853
test_Cutoff,0.5873
test_Acc,0.7636
test_MCC,0.4506
test_Sen,0.4211
test_Spe,0.9444
test_PPV,0.8000
test_NPV,0.7556
test_Youden Index,0.3655
test_AUC,0.7412
test_95% CIs,[0.6072-0.8752]
test_Std,0.0684
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7215
cv_train_Cutoff,0.4771
cv_train_Acc,0.6637
cv_train_MCC,0.3331
cv_train_Sen,0.7560
cv_train_Spe,0.5714
cv_train_PPV,0.6382
cv_train_NPV,0.7007
cv_train_Youden Index,0.3274
cv_train_AUC,0.7230
cv_train_95% CIs,[0.6853-0.7606]
cv_train_Std,0.0192
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4163
cv_val_Cutoff,0.3011
cv_val_Acc,0.5591
cv_val_MCC,0.3199
cv_val_Sen,0.9302
cv_val_Spe,0.3690
cv_val_PPV,0.4301
cv_val_NPV,0.9118
cv_val_Youden Index,0.2993
cv_val_AUC,0.6228
cv_val_95% CIs,[0.5243-0.7212]
cv_val_Std,0.0502
