,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9268
balance_train_Cutoff,0.6244
balance_train_Acc,0.9048
balance_train_MCC,0.8095
balance_train_Sen,0.9048
balance_train_Spe,0.9048
balance_train_PPV,0.9048
balance_train_NPV,0.9048
balance_train_Youden Index,0.8095
balance_train_AUC,0.9378
balance_train_95% CIs,[0.8997-0.9759]
balance_train_Std,0.0194
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8669
train_Cutoff,0.6244
train_Acc,0.8898
train_MCC,0.7571
train_Sen,0.8605
train_Spe,0.9048
train_PPV,0.8222
train_NPV,0.9268
train_Youden Index,0.7652
train_AUC,0.9324
train_95% CIs,[0.8865-0.9784]
train_Std,0.0234
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8784
test_Cutoff,0.2174
test_Acc,0.8909
test_MCC,0.7958
test_Sen,1.0000
test_Spe,0.8333
test_PPV,0.7600
test_NPV,1.0000
test_Youden Index,0.8333
test_AUC,0.9488
test_95% CIs,[0.8939-1.0000]
test_Std,0.0280
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9632
cv_train_Cutoff,0.5861
cv_train_Acc,0.9405
cv_train_MCC,0.8810
cv_train_Sen,0.9435
cv_train_Spe,0.9375
cv_train_PPV,0.9379
cv_train_NPV,0.9431
cv_train_Youden Index,0.8810
cv_train_AUC,0.9736
cv_train_95% CIs,[0.9617-0.9856]
cv_train_Std,0.0061
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7970
cv_val_Cutoff,0.3575
cv_val_Acc,0.8583
cv_val_MCC,0.7037
cv_val_Sen,0.8837
cv_val_Spe,0.8452
cv_val_PPV,0.7451
cv_val_NPV,0.9342
cv_val_Youden Index,0.7290
cv_val_AUC,0.8959
cv_val_95% CIs,[0.8362-0.9556]
cv_val_Std,0.0305
