,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9506
balance_train_Cutoff,0.5327
balance_train_Acc,0.9107
balance_train_MCC,0.8215
balance_train_Sen,0.9048
balance_train_Spe,0.9167
balance_train_PPV,0.9157
balance_train_NPV,0.9059
balance_train_Youden Index,0.8214
balance_train_AUC,0.9566
balance_train_95% CIs,[0.9268-0.9864]
balance_train_Std,0.0152
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8938
train_Cutoff,0.4546
train_Acc,0.8898
train_MCC,0.7850
train_Sen,0.9767
train_Spe,0.8452
train_PPV,0.7636
train_NPV,0.9861
train_Youden Index,0.8220
train_AUC,0.9507
train_95% CIs,[0.9142-0.9872]
train_Std,0.0186
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.9270
test_Cutoff,0.5743
test_Acc,0.9273
test_MCC,0.8392
test_Sen,0.8947
test_Spe,0.9444
test_PPV,0.8947
test_NPV,0.9444
test_Youden Index,0.8392
test_AUC,0.9167
test_95% CIs,[0.8049-1.0000]
test_Std,0.0570
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9853
cv_train_Cutoff,0.5559
cv_train_Acc,0.9702
cv_train_MCC,0.9409
cv_train_Sen,0.9851
cv_train_Spe,0.9554
cv_train_PPV,0.9566
cv_train_NPV,0.9847
cv_train_Youden Index,0.9405
cv_train_AUC,0.9892
cv_train_95% CIs,[0.9820-0.9964]
cv_train_Std,0.0037
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7785
cv_val_Cutoff,0.3906
cv_val_Acc,0.8583
cv_val_MCC,0.6976
cv_val_Sen,0.8605
cv_val_Spe,0.8571
cv_val_PPV,0.7551
cv_val_NPV,0.9231
cv_val_Youden Index,0.7176
cv_val_AUC,0.8810
cv_val_95% CIs,[0.8167-0.9452]
cv_val_Std,0.0328
