,label,PCA_feature_3,PCA_feature_10,PCA_feature_11,PCA_feature_23,PCA_feature_27,PCA_feature_30,PCA_feature_54,PCA_feature_59,PCA_feature_129,PCA_feature_131,PCA_feature_140,PCA_feature_154
20,1.0,6.730154175306302,-5.593730680225662,0.0440126005318342,0.7115832918241141,-0.494767377062586,0.5231774175984714,-1.2238972746848642,-0.953427037849469,1.582067810090848e-15,1.9081958235744878e-16,-1.8041124150158794e-16,8.326672684688674e-17
21,0.0,-20.907911013696282,-1.4600941718374172,-0.3511805499915278,1.38849179827427,-1.900163733583397,0.4615430831714877,1.1487067076884765,-0.885728994930293,-8.187894806610529e-16,-2.96637714392034e-16,-2.609024107869118e-15,-2.220446049250313e-16
21,1.0,-5.350835435246644,-3.7975361361408995,-1.810976367003154,-3.3228714176355996,0.9085888313539869,-0.2837366327776406,-0.059037058785979035,-0.8563973215356854,-1.0824674490095276e-15,-2.220446049250313e-16,-1.27675647831893e-15,-7.216449660063518e-16
22,0.0,19.938035020869883,1.6431317533846408,4.614869061314683,-1.7018875974673051,-1.2859137303089043,1.198696802138869,-0.1658171555525083,0.17400385129461626,-4.9404924595819466e-15,4.773959005888173e-15,1.6375789613221059e-15,5.551115123125783e-16
22,1.0,6.403486560666575,1.494248413191957,3.4564043110009326,0.06533487302577257,-0.3834175468915744,-1.4609261783747163,-0.20252993951830817,-0.48851675987342436,1.429412144204889e-15,-2.3071822230491534e-16,5.551115123125783e-16,1.942890293094024e-16
23,1.0,19.07110791414616,-0.4748413248741145,2.5847306821381775,0.3566824825483137,-0.6101266847798118,-0.7158135792008564,-0.17907947047318476,0.6493880029969198,6.800116025829084e-16,-1.3183898417423734e-15,8.049116928532385e-16,7.771561172376096e-16
23,0.0,-2.109202742620304,3.334284852307961,-1.5852425302795496,0.2352813424061334,-0.8308415452205493,0.5710430748048649,0.3878075694851525,-0.7402985748795816,1.2628786905111156e-15,1.3877787807814457e-16,-1.1102230246251565e-16,8.187894806610529e-16
24,0.0,-16.090905342686384,-10.473601806853823,-4.6388509850662745,-0.3416795918731904,-0.8805940648316175,-1.8826201365811253,1.5206566107684691,1.322985360473968,5.967448757360216e-16,6.192962809237201e-16,-4.822531263215524e-16,-8.743006318923108e-16
24,1.0,11.166337991513627,-1.7534010588054765,4.254536770901417,1.9818989723463873,-0.7287461566638884,-0.7939139608131808,0.6662122164572661,0.3783326598263274,1.2212453270876722e-15,-2.220446049250313e-16,5.273559366969494e-16,2.7755575615628914e-17
25,0.0,-15.633493051881077,4.425060951326931,-1.5319742762364406,0.24080504322611251,2.4192071002115205,-1.5444171233850947,-0.15038596825335396,1.2051689185857946,-3.122502256758253e-16,3.95516952522712e-16,-1.6653345369377348e-15,-1.1379786002407855e-15
27,0.0,-10.430777800481074,3.56632482084712,-1.3793308231929418,0.7924439531923442,2.3305338107875944,0.5405038922642381,0.8384396340131832,-0.5366649993891389,7.632783294297951e-16,1.4779844015322396e-15,9.71445146547012e-17,-3.885780586188048e-16
27,1.0,-8.225663490204155,2.6533432639914314,2.7579638267055606,2.3370090646180346,-1.4791353478546383,-2.518262785998594,-0.8122681130832882,-0.8105701051336962,-2.7755575615628914e-17,3.191891195797325e-16,-1.2559397966072083e-15,-5.134781488891349e-16
28,0.0,-7.342084794874495,8.66650840274139,2.048158567830864,-2.1310378767289726,-0.16871513767209323,-0.4286602427618423,-0.9946952397209939,1.1016112870269503,-6.661338147750939e-16,6.522560269672795e-16,-8.118505867571457e-16,-9.020562075079397e-16
28,1.0,-8.730198129624107,0.2162857636642116,3.2207811138071603,0.6842635728815434,-0.7881066050871885,0.5390602046065038,-1.2986907104269156,0.012168363978244917,1.6375789613221059e-15,0.0,-7.042977312465837e-16,-4.85722573273506e-17
29,1.0,6.367630478436662,-1.927673377050629,4.750789243440438,-0.04761203672985913,-0.8542974668248593,0.0662860417573589,0.375969356224317,-0.6618517104548706,1.6237011735142914e-15,-9.43689570931383e-16,1.3877787807814457e-16,2.498001805406602e-16
29,0.0,-19.133230205897295,-2.8360874507938747,-6.559770493799339,0.505447166089979,0.6560847809257309,2.641338240548216,-0.18198261565635301,-0.44611132461130965,-8.881784197001252e-16,1.4849232954361469e-15,-1.27675647831893e-15,-1.27675647831893e-15
30,0.0,-19.79545896044667,-9.165145241439348,-5.441670610016751,2.140450768988553,-1.2697689659664937,1.4957785415686522,1.173622002822542,-1.0766258864092653,-1.2906342661267445e-15,1.762479051592436e-15,-8.881784197001252e-16,-1.4155343563970746e-15
31,1.0,33.87351788750141,7.910403104583567,-1.8702818533791477,-0.25670295711321534,-1.5037245884234065,-1.413091454454139,-1.083900969590381,-0.24057051155207732,1.2628786905111156e-15,1.27675647831893e-15,2.6229018956769323e-15,7.424616477180734e-16
32,1.0,4.937632087778015,-1.8184861750704724,0.9276867429487796,-1.5589920323221222,2.220164032836566,0.23521531348706828,-0.760463026587964,-0.47260026536892447,1.9532986339498848e-15,-1.9446250165700008e-15,8.604228440844963e-16,3.885780586188048e-16
33,1.0,10.795953348002081,-2.1649244935651786,-0.37652382871379786,0.33137396605252945,2.1357976524534705,0.2847911141559191,-0.6974717635131125,0.016961852282749323,8.465450562766819e-16,-7.979727989493313e-16,8.326672684688674e-16,-3.0531133177191805e-16
34,1.0,-5.947411353994331,0.5593979122156102,0.8748732675502602,0.03864839808035836,1.0630154775887486,-0.26500188933198365,-0.072091000033613,0.03195841568659352,7.91033905045424e-16,-1.0685896612017132e-15,-5.273559366969494e-16,6.106226635438361e-16
34,0.0,1.866382247271289,6.593623530480148,-3.9746111143067906,0.818369073654151,3.0765150943492245,2.4220747873648443,0.02615035030517676,-0.8466920673715483,-1.6930901125533637e-15,1.0547118733938987e-15,9.020562075079397e-16,-1.3461454173580023e-15
35,0.0,-11.130356763588717,0.5355519443488668,0.16590526420550766,-3.8376623924632915,-2.9040722575046036,-0.8440018713960749,0.7383036076674465,-0.24664270531396126,-6.661338147750939e-16,2.2898349882893854e-16,-4.996003610813204e-16,-5.273559366969494e-16
35,1.0,4.557445127961215,-2.1100134002023463,4.036845583993699,-1.4287831634963277,-0.010212223646321905,-0.5645203887163407,0.7976133009281253,0.31468785184523806,1.5543122344752192e-15,-9.43689570931383e-16,1.3877787807814457e-17,-4.163336342344337e-17
36,0.0,-5.480417170129288,-3.9586905906386884,-0.9355245227948654,1.7092934855799462,-0.063880379331826,0.5418809826020657,-0.8974623000121891,1.570072540458007,-5.273559366969494e-16,1.9845236565174673e-15,1.942890293094024e-16,-1.1934897514720433e-15
37,1.0,13.320923467877913,-1.5383023571971353,5.686817982081945,3.026472695955014,1.6963033285747917,1.736213968193067,0.17269262018355283,1.2657192046688643,1.8876908499873557e-15,-8.326672684688674e-16,4.163336342344337e-16,-4.440892098500626e-16
37,0.0,-22.90122669435643,-14.070138009432101,-7.560291130357321,2.6693980889780327,-1.4211457346070904,-0.41022722248647236,1.5829065413471763,1.6996675588503343,-1.5404344466674047e-15,2.192690473634684e-15,-2.3245294578089215e-15,-2.4424906541753444e-15
38,1.0,-1.581277640019615,4.556605821325042,-1.3461041806557104,-1.1220779787493227,1.3121016699843866,-0.40687275820967606,0.6615461877111155,0.7577129631867542,9.853229343548264e-16,-4.440892098500626e-16,8.326672684688674e-16,-5.551115123125783e-17
39,1.0,4.639050662304868,-2.1550161105209256,3.3734261371621166,1.1552042300152678,1.6870275804569397,-1.0567165446080955,0.1570332444818981,-0.2225862721814036,1.3877787807814457e-15,-6.661338147750939e-16,-4.163336342344337e-16,1.3877787807814457e-16
39,0.0,-17.040804739518396,1.8624371249646257,3.0481635375749145,-2.2846751888975882,0.2710994767382145,-2.908585145465617,1.606559585933002,2.0853015918089315,1.3739009929736312e-15,-1.7763568394002505e-15,-1.1102230246251565e-15,-2.220446049250313e-16
40,1.0,0.9617731741340474,-3.7300558161086634,4.6050921217604355,-0.29146308841304747,0.2550234715425076,-1.4995333147394752,0.6759783685088158,-0.3143410365222585,8.604228440844963e-16,-9.71445146547012e-17,-2.7755575615628914e-17,1.1102230246251565e-16
41,0.0,-5.00872430915185,-5.101661088856656,0.6648069275741358,-2.58473017523458,1.0413780726940862,1.7572744261785904,-0.8688890042372205,-0.34152443455500103,1.0009354456386177e-15,1.491862189340054e-16,-9.992007221626409e-16,2.914335439641036e-16
41,1.0,1.9392463220876346,-4.633960128598789,3.443816663323536,0.8358406350631638,-0.4467345452824184,-1.785377893463095,0.5532286165473245,0.18592524326180399,-1.6653345369377348e-16,-3.0531133177191805e-16,-4.440892098500626e-16,-2.220446049250313e-16
42,1.0,2.8471864884504967,-3.1617531190395733,3.80616991376485,1.953278046088433,1.0492628816582537,-1.1053927279498326,0.20563999116710419,-0.7096054544563012,7.771561172376096e-16,1.2628786905111156e-15,5.551115123125783e-16,-5.551115123125783e-17
42,0.0,-5.11128650364826,-4.993526871643499,3.467308315591973,0.024837628476016227,-0.2928802915798742,2.022269910756879,0.5433658531910059,1.0856792195145606,5.828670879282072e-16,5.551115123125783e-17,-1.1102230246251565e-15,-1.1102230246251565e-16
43,1.0,21.386606659038797,-10.12897287673014,-2.5578732010417142,-0.7678054902892948,-0.7334659580828491,-1.4994974413863238,0.27421325187649365,0.19420738734400855,1.2073675392798577e-15,-6.661338147750939e-16,1.5543122344752192e-15,1.2212453270876722e-15
43,0.0,-18.234070782388315,-3.9787669475371406,1.3657906382591976,-1.4826116090774712,0.32919027031295617,2.146961127246562,0.500844240918676,-0.375945530858913,-3.400058012914542e-16,1.2906342661267445e-15,-2.0816681711721685e-15,-5.689893001203927e-16
45,1.0,17.887345642933894,0.8806500037345375,-1.9831915406556022,1.3300889258627842,0.03835544127580964,-0.46202267837339905,-1.0266937673867358,0.14526189290040575,1.4432899320127035e-15,-5.828670879282072e-16,1.4988010832439613e-15,7.771561172376096e-16
46,0.0,-15.027642783677342,2.423145653196034,-4.330016263604332,-0.5995060475292975,2.535709153321054,2.203044832418951,0.6562804837211756,0.009699893359178258,1.457167719820518e-15,8.743006318923108e-16,-1.2212453270876722e-15,-8.881784197001252e-16
47,0.0,-14.15014407663174,6.271006551938427,-4.606239970914514,3.250785879041473,0.5511413923789119,0.7217740440615468,2.0113427913317086,0.8438781156026806,-1.942890293094024e-16,3.3306690738754696e-16,-1.304512053934559e-15,-2.3592239273284576e-16
49,0.0,35.33501409060131,8.123928988866492,-5.074597153145042,-2.3360923783079643,1.5878347447436234,-1.4379180396336921,2.232071867298751,0.5463326739169042,3.469446951953614e-16,-1.1379786002407855e-15,3.6637359812630166e-15,-4.475586568020162e-16
50,0.0,-7.662748716347271,1.9273287274100566,-2.324012337778697,-2.3858135213720155,1.0296516080925107,-0.47140367663076055,0.49423922293135913,-0.10003459919431003,1.4224732503009818e-16,1.1934897514720433e-15,-9.71445146547012e-17,2.8449465006019636e-16
50,1.0,-0.49881968229071205,-4.998194318288878,4.37398812093019,1.1354183025991742,-1.3943151999340555,-0.18974347696713703,1.1478593071529362,0.573583208582408,-1.5265566588595902e-16,-4.3021142204224816e-16,-1.942890293094024e-16,9.992007221626409e-16
51,1.0,-1.9096411830177387,-3.3163154536841186,2.5623060793998205,0.5997212844132639,0.12064180994881568,0.20270391652977854,-0.5769196584501943,-0.20856602533445157,7.355227538141662e-16,7.91033905045424e-16,-1.6653345369377348e-16,3.3306690738754696e-16
51,0.0,-17.546406712183174,2.304599008513369,-1.5995742379713938,-5.187285919397637,2.2285962462437845,-3.097069047452268,-2.6009284304691036,0.9930891677579096,-1.8110513089197866e-15,2.9976021664879227e-15,-1.5543122344752192e-15,1.6653345369377348e-16
52,0.0,-15.462047919925677,-4.186990688444718,-3.363337256435183,-0.39712200212921656,4.885506812685396,-0.3416593420155196,-1.4373129143948042,0.06771725491705366,-1.762479051592436e-15,3.4555691641457997e-15,-2.275957200481571e-15,1.6653345369377348e-15
53,1.0,13.038253965300008,-4.594383234809418,3.522550432054025,0.22279273864136928,0.9026041555230745,-0.25344224893857914,0.21077309419394885,-0.05838504022443197,9.43689570931383e-16,9.43689570931383e-16,3.4416913763379853e-15,3.3306690738754696e-16
53,0.0,-17.727360928874916,-4.422851273773141,-2.8938201551190303,-1.1727140589665517,-0.6450055060708544,2.167777374484992,0.6040598912406707,0.4354790212007709,-5.828670879282072e-16,1.0547118733938987e-15,-5.412337245047638e-16,2.7755575615628914e-17
54,1.0,0.2667460131061128,-0.7541712595693392,0.25100631232978154,0.22591417171854627,2.133698383060126,-0.3162241937103064,0.2127338336947339,-0.3741194015294685,6.591949208711867e-16,3.3306690738754696e-16,2.498001805406602e-16,3.469446951953614e-16
54,0.0,-2.074169770652383,-1.992000006676485,3.3830494069109607,-0.6573910940880011,-0.9234573280588162,-0.21568919786601654,1.1023005407177582,0.7976194349829683,-3.0531133177191805e-16,1.5265566588595902e-16,-1.2455314557513475e-15,1.942890293094024e-16
55,0.0,-11.672765639746494,-1.5313295499293123,-0.2616874670287377,-1.3098417849699153,0.0017494280708973686,-0.19154535259629074,-0.2763638475827581,1.342824849677792,1.6479873021779667e-16,4.787836793695988e-16,-2.534430998402115e-15,3.5388358909926865e-16
55,1.0,-4.206210211517652,3.256638858451792,0.7221184507298172,-0.35231398092861593,0.8030435661995098,-0.2780939686088566,0.3190962087468153,-0.5244923121587284,1.7069679003611782e-15,-1.0269562977782698e-15,-5.273559366969494e-16,8.881784197001252e-16
56,1.0,11.662694398559479,4.941813269964718,1.8097639558395058,5.2024324097392425,0.33744390498531407,0.19445282135939201,0.44379310480878664,-0.3953904047934613,-1.7069679003611782e-15,-1.1761425167122752e-15,-1.2238474123016374e-15,1.4155343563970746e-15
56,0.0,1.235158285011429,4.090252005699638,-3.2547753639848858,-0.4841413808917352,-0.7284433088295592,0.22032495103342342,-1.0028629681992647,-0.7665595766972354,8.81239525796218e-16,1.1830814106161824e-15,6.106226635438361e-16,1.0547118733938987e-15
57,1.0,5.0713745425967725,0.697840514021085,2.284709690983542,2.367573197826286,2.7855512583845523,-0.16893529047784658,-0.09560758646465822,-0.5069624519721185,2.7712207528729493e-15,-1.2177758801357186e-15,-1.0824674490095276e-15,8.569533971325427e-16
58,0.0,2.1832717825744856,3.62381038645859,-5.709813461529025,-0.8133959860621932,-1.2827657773942285,0.051259234169635404,0.07707434029052965,0.16936199192082357,-2.220446049250313e-16,2.4980018054066022e-15,1.887379141862766e-15,-1.1102230246251565e-16
59,1.0,18.958589288396194,10.157561443227937,-0.3303406406264232,-0.7103480348858386,-0.7201232535021688,3.2749687076450305,0.5044186675548761,0.35582437031263936,1.0967789176863363e-15,-2.467210463708014e-15,2.6645352591003757e-15,1.6982942829812941e-15
61,0.0,-4.573440680200146,1.6317409330171972,-2.7011027852407703,-2.2784799181659756,-1.2900759229889327,3.555974590520991,1.0074765650393498,3.324402636910171,2.723515857283587e-15,-1.6028844918025698e-15,-1.734723475976807e-16,5.551115123125783e-17
62,0.0,6.361401662823677,-4.149679413225632,5.543126960144982,-2.892877357701851,-1.2850037021649248,3.255001008912007,1.8745784967635253,0.17682386176486653,-1.457167719820518e-16,-1.1258355359089478e-15,8.239936510889834e-16,1.0269562977782698e-15
62,1.0,7.3170466809705585,-0.08797223266748838,1.7851068743104133,1.9045872778504425,-0.3382977812278159,-0.5732225682638282,-0.2336288385962782,-0.6836527190477759,1.27675647831893e-15,-5.551115123125783e-16,-9.71445146547012e-17,-6.245004513516506e-17
63,0.0,-15.054721902435134,1.8263708490136967,-6.3842117652661825,1.0665138688465563,-0.4845232744959659,-1.115961048977001,-0.3430980554341,-1.9132279569591848,-6.800116025829084e-16,2.2898349882893854e-15,-2.4424906541753444e-15,4.0245584642661925e-16
65,0.0,-11.089550680057345,-3.4285350694775873,-4.134082153609157,-1.4211956572348001,-1.1143811069850453,1.2622467947331855,0.1114888163272417,0.2972188765811729,-8.326672684688674e-16,9.575673587391975e-16,-5.93275428784068e-16,8.326672684688674e-17
67,0.0,8.158247041711771,2.814153275951366,0.44608464178670293,-1.8258569101836826,-2.986518243799517,-0.3769864428442275,0.10338484430862083,0.7487389577815993,-2.3592239273284576e-16,-6.505213034913027e-16,2.7755575615628914e-17,2.636779683484747e-16
68,0.0,13.724237138367346,2.63237660985612,-1.7630351679185525,-2.3584770658852925,-0.6653211057351323,0.6180607523924994,1.313986819631302,-0.2743833898763044,1.052977149917922e-15,0.0,-2.3592239273284576e-16,4.822531263215524e-16
74,0.0,-14.082435925362292,1.7067816660939217,-0.5518336739781298,-0.20022917854355976,-2.7967174150652254,-0.41329010772663816,-0.04275700336753924,-0.7631247005251997,9.783840404509192e-16,1.3183898417423734e-15,-1.887379141862766e-15,-5.551115123125783e-17
76,0.0,-16.09780712830221,-3.626875999589291,-8.61632846334506,2.517639120938345,-0.4236390766350434,-0.25907645956147574,-0.5063551413899531,-1.3315715522842804,-1.1657341758564144e-15,1.9012569296705806e-15,-1.1518563880486e-15,-1.5543122344752192e-15
77,0.0,-17.89624816023759,-7.321707322640028,-3.684523965716152,-1.2448278057545887,0.13269193925670064,-3.195403486183635,-0.46377415310759995,0.6095415401831745,-2.248201624865942e-15,8.604228440844963e-16,-1.214306433183765e-15,-7.216449660063518e-16
78,0.0,-10.880748090704511,2.420507339802136,-2.4444709171913694,-0.641162032148902,2.0386564907168476,0.5775060120345772,1.1237111516023908,-1.821207135901068,-1.3877787807814457e-16,1.7590096046404824e-15,-7.077671781985373e-16,-1.8041124150158794e-16
79,0.0,14.147496338920371,-1.001360949365533,0.6419187251389603,2.369088957641288,3.830935662118706,-1.6636701207886946,-0.6075283264756379,-1.4153024017226663,-4.9404924595819466e-15,5.551115123125783e-15,8.326672684688674e-17,-1.3877787807814457e-15
80,0.0,9.038172796002572,2.9697071177152417,3.6706614659493866,-0.8261787202069785,0.054043577770669704,0.7548575844135298,0.7631722785924498,0.861321569927418,1.1102230246251565e-16,-1.2628786905111156e-15,3.9898639947466563e-16,5.620504062164855e-16
81,0.0,-9.133471340704181,0.6565318795103409,-2.0888803741926476,-0.9394308407491803,0.1377750905888892,1.3007682462928187,0.3826819571327866,0.6162633418373034,1.3183898417423734e-16,5.967448757360216e-16,-4.163336342344337e-16,-4.2327252813834093e-16
82,0.0,-6.949454735719571,-1.1883616282494023,-0.9823314500582794,0.5259482445162892,-5.485727911440728,2.743567274539491,-1.40455773910502,1.1497302166952195,-7.979727989493313e-16,1.249000902703301e-16,-5.273559366969494e-16,-9.853229343548264e-16
83,0.0,-9.253535018029472,15.945865440105289,-7.90065734600917,1.4716391665725617,4.251355986812613,0.7395535069875284,0.848381796438927,0.5216435588762464,7.771561172376096e-16,1.4155343563970746e-15,-4.440892098500626e-16,-8.049116928532385e-16
85,0.0,3.2212038119293767,-2.3164853141992126,3.9525131046067727,0.2734042854659172,-0.2890454502458572,-0.3461096839443238,0.1227801766563987,-0.1944813101162936,2.220446049250313e-16,4.0939474033052647e-16,-1.1657341758564144e-15,-3.469446951953614e-16
87,0.0,-20.46368882337186,-7.543575353190397,-8.627279890456029,3.1970192024836486,-0.8117985800533112,-2.8008844827644994,0.15933461415665284,-0.3253340961147846,-3.9968028886505635e-15,2.4980018054066022e-15,-1.6514567491299204e-15,9.992007221626409e-16
88,0.0,0.7764920898276821,1.1940655958743023,-0.5697471477088718,-0.55273426533673,-2.770620058291459,1.5804237637299583,-0.058610073842345095,0.004866885644827401,2.3245294578089215e-16,3.0531133177191805e-16,-1.6653345369377348e-16,6.453171330633722e-16
91,0.0,-17.856661914058204,-0.7622962620742738,-9.667690150356284,1.716413153269047,0.8411199865052088,-0.8169018007731188,-1.9752266582219897,0.260664851439319,-1.4988010832439613e-15,1.5265566588595902e-15,-1.887379141862766e-15,-8.326672684688674e-16
92,0.0,2.1406508346853186,1.3430005836403054,-3.666132394988607,-1.5548595105731717,-1.544561762834956,1.037387115205628,0.6717905911378658,0.8699391103636538,6.38378239159465e-16,1.6618650899857812e-15,1.1657341758564144e-15,-3.608224830031759e-16
93,0.0,-4.176623159986273,4.383356408925791,-0.4095222581788886,-1.1074045176611231,-1.6908786078306925,-2.7372439759214138,0.09904397642243201,0.8189562325894757,2.220446049250313e-16,1.1934897514720433e-15,6.38378239159465e-16,-8.465450562766819e-16
95,0.0,-13.62335216497357,-3.6104578158241947,0.11044782913813736,-2.8280870304494696,-3.3291779532341335,1.6675184289925682,0.9688261702410486,-1.0896583308527075,4.0939474033052647e-16,1.2420620087993939e-15,-9.43689570931383e-16,5.551115123125783e-17
96,0.0,11.309365577328451,5.507039873688706,-0.9389526289189543,0.04170035466839414,-2.057033476903309,0.07426977465945271,-0.5122471097193156,0.3368286539708701,3.2612801348363973e-16,2.7755575615628914e-16,1.1102230246251565e-15,-5.724587470723463e-16
