,Coef
PCA_feature_11,-0.7757028944566354
PCA_feature_3,0.5911785589347973
PCA_feature_28,-0.26274960316810964
PCA_feature_124,0.5621214484755308
PCA_feature_122,-0.17188870559352754
PCA_feature_15,-0.13939466238774484
PCA_feature_134,-5.169794550902746e-15
PCA_feature_89,-0.19809410799753677
PCA_feature_23,0.415600719006066
PCA_feature_126,0.2410100778928268
PCA_feature_148,5.276119778650679e-15
PCA_feature_14,-0.6140034299290691
PCA_feature_128,1.950329498281799e-15
PCA_feature_30,0.24850729840825608
PCA_feature_16,-0.830690156335048
PCA_feature_138,2.212365461289738e-15
PCA_feature_141,-1.821413769589231e-15
PCA_feature_1,0.07163196038091035
PCA_feature_53,-0.62603598535801
PCA_feature_49,-1.7308850556893056
