,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9652
balance_train_Cutoff,0.6437
balance_train_Acc,0.9405
balance_train_MCC,0.8832
balance_train_Sen,0.9762
balance_train_Spe,0.9048
balance_train_PPV,0.9111
balance_train_NPV,0.9744
balance_train_Youden Index,0.8810
balance_train_AUC,0.9707
balance_train_95% CIs,[0.9473-0.9940]
balance_train_Std,0.0119
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9431
train_Cutoff,0.6437
train_Acc,0.9213
train_MCC,0.8343
train_Sen,0.9535
train_Spe,0.9048
train_PPV,0.8367
train_NPV,0.9744
train_Youden Index,0.8583
train_AUC,0.9720
train_95% CIs,[0.9491-0.9950]
train_Std,0.0117
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3675
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.3816
test_95% CIs,[0.2504-0.5127]
test_Std,0.0669
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9759
cv_train_Cutoff,0.6543
cv_train_Acc,0.9524
cv_train_MCC,0.9050
cv_train_Sen,0.9643
cv_train_Spe,0.9405
cv_train_PPV,0.9419
cv_train_NPV,0.9634
cv_train_Youden Index,0.9048
cv_train_AUC,0.9795
cv_train_95% CIs,[0.9699-0.9891]
cv_train_Std,0.0049
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5539
cv_val_Cutoff,1.0000
cv_val_Acc,0.5433
cv_val_MCC,0.0996
cv_val_Sen,0.5814
cv_val_Spe,0.5238
cv_val_PPV,0.3846
cv_val_NPV,0.7097
cv_val_Youden Index,0.1052
cv_val_AUC,0.5526
cv_val_95% CIs,[0.4607-0.6445]
cv_val_Std,0.0469
