,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9327
balance_train_Cutoff,0.5702
balance_train_Acc,0.8810
balance_train_MCC,0.7639
balance_train_Sen,0.9167
balance_train_Spe,0.8452
balance_train_PPV,0.8556
balance_train_NPV,0.9103
balance_train_Youden Index,0.7619
balance_train_AUC,0.9399
balance_train_95% CIs,[0.9062-0.9736]
balance_train_Std,0.0172
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8662
train_Cutoff,0.5702
train_Acc,0.8661
train_MCC,0.7239
train_Sen,0.9070
train_Spe,0.8452
train_PPV,0.7500
train_NPV,0.9467
train_Youden Index,0.7522
train_AUC,0.9316
train_95% CIs,[0.8911-0.9721]
train_Std,0.0207
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6781
test_Cutoff,0.5910
test_Acc,0.7818
test_MCC,0.4995
test_Sen,0.5789
test_Spe,0.8889
test_PPV,0.7333
test_NPV,0.8000
test_Youden Index,0.4678
test_AUC,0.7178
test_95% CIs,[0.5558-0.8799]
test_Std,0.0827
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9584
cv_train_Cutoff,0.5368
cv_train_Acc,0.9271
cv_train_MCC,0.8550
cv_train_Sen,0.9494
cv_train_Spe,0.9048
cv_train_PPV,0.9088
cv_train_NPV,0.9470
cv_train_Youden Index,0.8542
cv_train_AUC,0.9666
cv_train_95% CIs,[0.9539-0.9793]
cv_train_Std,0.0065
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4389
cv_val_Cutoff,0.5000
cv_val_Acc,0.6299
cv_val_MCC,0.2772
cv_val_Sen,0.6977
cv_val_Spe,0.5952
cv_val_PPV,0.4688
cv_val_NPV,0.7937
cv_val_Youden Index,0.2929
cv_val_AUC,0.6448
cv_val_95% CIs,[0.5401-0.7495]
cv_val_Std,0.0534
