,Coef
PCA_feature_88,-0.12745839543032694
PCA_feature_11,-0.09648340963003221
PCA_feature_17,-0.04191449729554725
PCA_feature_137,7.418075898775111e-14
PCA_feature_37,-0.071584643645871
PCA_feature_3,0.09308689579263785
PCA_feature_167,1.548295880990283e-14
PCA_feature_130,-3.1074627712301683e-17
PCA_feature_15,0.08071137660603855
PCA_feature_89,0.2252268751145164
PCA_feature_142,-4.438894723932636e-14
PCA_feature_138,5.451438902536714e-15
PCA_feature_18,0.11209718532061386
PCA_feature_13,0.13747901756178038
