,Coef
PCA_feature_112,0.17868408625419477
PCA_feature_114,-0.14087595838510852
PCA_feature_14,-1.1205471939047225
PCA_feature_107,0.1542823330346797
PCA_feature_110,0.08052328630948216
PCA_feature_7,0.2953261257581228
PCA_feature_132,-4.4662783541702074e-15
PCA_feature_13,-1.2919407784241144
PCA_feature_108,-0.1823291685970364
PCA_feature_89,-0.800124314045155
PCA_feature_16,0.6666062162348776
PCA_feature_36,1.130355269815418
PCA_feature_74,0.5204424083200178
PCA_feature_93,0.181116311838107
PCA_feature_6,0.02875267502938783
