,Coef
PCA_feature_2,-0.6501651432521423
PCA_feature_10,-0.4644366536262965
PCA_feature_11,-0.6514383176167872
PCA_feature_13,-1.0152118036312872
PCA_feature_14,-1.1001909341027714
PCA_feature_16,0.49704178578408065
PCA_feature_20,-1.2592448333757122
PCA_feature_25,1.0535093732350247
PCA_feature_33,-1.2815918465768088
PCA_feature_129,9.534512383338027e-15
PCA_feature_147,-5.2446731071358286e-15
PCA_feature_148,-3.811860955655812e-15
PCA_feature_150,-6.902573851612735e-15
PCA_feature_159,-1.1232897711379253e-15
PCA_feature_160,2.4022412799956584e-15
PCA_feature_161,-1.4678410289644823e-16
PCA_feature_167,1.1833698560229987e-15
