,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8553
balance_train_Cutoff,0.6105
balance_train_Acc,0.8393
balance_train_MCC,0.6786
balance_train_Sen,0.8452
balance_train_Spe,0.8333
balance_train_PPV,0.8353
balance_train_NPV,0.8434
balance_train_Youden Index,0.6786
balance_train_AUC,0.8654
balance_train_95% CIs,[0.8080-0.9227]
balance_train_Std,0.0292
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7737
train_Cutoff,0.6105
train_Acc,0.8346
train_MCC,0.6495
train_Sen,0.8372
train_Spe,0.8333
train_PPV,0.7200
train_NPV,0.9091
train_Youden Index,0.6705
train_AUC,0.8707
train_95% CIs,[0.8024-0.9391]
train_Std,0.0349
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7856
test_Cutoff,0.6257
test_Acc,0.8909
test_MCC,0.7670
test_Sen,0.8947
test_Spe,0.8889
test_PPV,0.8095
test_NPV,0.9412
test_Youden Index,0.7836
test_AUC,0.9094
test_95% CIs,[0.8300-0.9887]
test_Std,0.0405
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8474
cv_train_Cutoff,0.6099
cv_train_Acc,0.8065
cv_train_MCC,0.6142
cv_train_Sen,0.8363
cv_train_Spe,0.7768
cv_train_PPV,0.7893
cv_train_NPV,0.8259
cv_train_Youden Index,0.6131
cv_train_AUC,0.8609
cv_train_95% CIs,[0.8329-0.8890]
cv_train_Std,0.0143
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6651
cv_val_Cutoff,0.6290
cv_val_Acc,0.7874
cv_val_MCC,0.5473
cv_val_Sen,0.7674
cv_val_Spe,0.7976
cv_val_PPV,0.6600
cv_val_NPV,0.8701
cv_val_Youden Index,0.5651
cv_val_AUC,0.8159
cv_val_95% CIs,[0.7354-0.8964]
cv_val_Std,0.0411
