,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7553
balance_train_Cutoff,0.4473
balance_train_Acc,0.8155
balance_train_MCC,0.6413
balance_train_Sen,0.9048
balance_train_Spe,0.7262
balance_train_PPV,0.7677
balance_train_NPV,0.8841
balance_train_Youden Index,0.6310
balance_train_AUC,0.8294
balance_train_95% CIs,[0.7632-0.8955]
balance_train_Std,0.0338
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6322
train_Cutoff,0.4905
train_Acc,0.8031
train_MCC,0.5963
train_Sen,0.8372
train_Spe,0.7857
train_PPV,0.6667
train_NPV,0.9041
train_Youden Index,0.6229
train_AUC,0.8339
train_95% CIs,[0.7600-0.9078]
train_Std,0.0377
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5989
test_Cutoff,0.5048
test_Acc,0.8000
test_MCC,0.6369
test_Sen,0.9474
test_Spe,0.7222
test_PPV,0.6429
test_NPV,0.9630
test_Youden Index,0.6696
test_AUC,0.8523
test_95% CIs,[0.7495-0.9552]
test_Std,0.0525
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8958
cv_train_Cutoff,0.5117
cv_train_Acc,0.8423
cv_train_MCC,0.6847
cv_train_Sen,0.8304
cv_train_Spe,0.8542
cv_train_PPV,0.8506
cv_train_NPV,0.8343
cv_train_Youden Index,0.6845
cv_train_AUC,0.9077
cv_train_95% CIs,[0.8852-0.9301]
cv_train_Std,0.0115
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5942
cv_val_Cutoff,0.4475
cv_val_Acc,0.7638
cv_val_MCC,0.5164
cv_val_Sen,0.7907
cv_val_Spe,0.7500
cv_val_PPV,0.6182
cv_val_NPV,0.8750
cv_val_Youden Index,0.5407
cv_val_AUC,0.7924
cv_val_95% CIs,[0.7081-0.8766]
cv_val_Std,0.0430
