,label,PCA_feature_88,PCA_feature_11,PCA_feature_17,PCA_feature_137,PCA_feature_37,PCA_feature_3,PCA_feature_167,PCA_feature_130
103,0.0,1.1948641769946016,0.4976405264378626,-3.69147075644001,-1.9290125052862095e-15,1.281184309809583,0.34691532393565483,-5.204170427930421e-16,-3.382710778154774e-16
105,0.0,-0.3309744880904512,-0.6075345563143979,0.9612015672252359,-6.800116025829084e-16,-1.3393320333322587,-6.925056373693169,1.5959455978986625e-16,-1.5126788710517758e-15
107,0.0,0.5508823577868938,-1.146979482070168,-2.639698532392459,5.967448757360216e-16,-0.26626589815364693,-10.26143953446021,1.3877787807814457e-17,-8.673617379884035e-17
108,0.0,0.10601750902112761,0.9140995331644851,13.767599730637238,-1.4432899320127035e-15,-1.1708806364377211,-3.66545865792753,-2.8119867545584043e-15,7.216449660063518e-16
110,0.0,-0.06693688739439321,-0.20919888094349126,0.4095980608790182,5.689893001203927e-16,1.2451566599439687,4.739341016518467,-2.419939248987646e-16,5.273559366969494e-16
114,0.0,0.001385018688886741,-1.0879651763377838,15.446561159237286,1.5677563414140394e-15,-0.2829425345368146,-7.051078932255688,2.1441182163073336e-15,3.2827473378516103e-15
117,0.0,-0.06502667939187964,-1.3785164838892585,-0.815238444959525,-4.527628272299467e-16,-1.8756231149039049,-5.865150302006543,9.367506770274758e-17,-1.734723475976807e-15
118,0.0,0.2630511620830803,-2.0571475919814537,0.6891153317712683,6.800116025829084e-16,-1.526775159284191,-14.776969302352793,2.1510571102112408e-16,-1.4224732503009818e-16
119,0.0,0.5251472030042305,0.8012880775983423,-4.129321485961526,-1.0547118733938987e-15,1.043645274309319,-8.557454956297743,-4.163336342344337e-16,1.9984014443252818e-15
120,0.0,0.8491659213662173,0.040759345243825074,-1.7568188588203033,3.0531133177191805e-16,-1.3345619567869453,-19.271139582913655,3.0531133177191805e-16,-7.147060721024445e-16
