,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5463
balance_train_Cutoff,0.4827
balance_train_Acc,0.6369
balance_train_MCC,0.2762
balance_train_Sen,0.7024
balance_train_Spe,0.5714
balance_train_PPV,0.6211
balance_train_NPV,0.6575
balance_train_Youden Index,0.2738
balance_train_AUC,0.6094
balance_train_95% CIs,[0.5222-0.6966]
balance_train_Std,0.0445
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4142
train_Cutoff,0.4642
train_Acc,0.5827
train_MCC,0.2595
train_Sen,0.7907
train_Spe,0.4762
train_PPV,0.4359
train_NPV,0.8163
train_Youden Index,0.2669
train_AUC,0.6229
train_95% CIs,[0.5252-0.7206]
train_Std,0.0498
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3756
test_Cutoff,0.5076
test_Acc,0.6545
test_MCC,0.3834
test_Sen,0.8421
test_Spe,0.5556
test_PPV,0.5000
test_NPV,0.8696
test_Youden Index,0.3977
test_AUC,0.6287
test_95% CIs,[0.4825-0.7748]
test_Std,0.0746
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7696
cv_train_Cutoff,0.4776
cv_train_Acc,0.7143
cv_train_MCC,0.4311
cv_train_Sen,0.7679
cv_train_Spe,0.6607
cv_train_PPV,0.6935
cv_train_NPV,0.7400
cv_train_Youden Index,0.4286
cv_train_AUC,0.7755
cv_train_95% CIs,[0.7409-0.8102]
cv_train_Std,0.0177
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4316
cv_val_Cutoff,0.4939
cv_val_Acc,0.5276
cv_val_MCC,0.1105
cv_val_Sen,0.6512
cv_val_Spe,0.4643
cv_val_PPV,0.3836
cv_val_NPV,0.7222
cv_val_Youden Index,0.1154
cv_val_AUC,0.4895
cv_val_95% CIs,[0.3860-0.5929]
cv_val_Std,0.0528
