,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4930
balance_train_Cutoff,0.5017
balance_train_Acc,0.5476
balance_train_MCC,0.1138
balance_train_Sen,0.8214
balance_train_Spe,0.2738
balance_train_PPV,0.5308
balance_train_NPV,0.6053
balance_train_Youden Index,0.0952
balance_train_AUC,0.4829
balance_train_95% CIs,[0.3942-0.5715]
balance_train_Std,0.0452
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3238
train_Cutoff,0.4906
train_Acc,0.3701
train_MCC,0.0809
train_Sen,0.9767
train_Spe,0.0595
train_PPV,0.3471
train_NPV,0.8333
train_Youden Index,0.0363
train_AUC,0.4402
train_95% CIs,[0.3350-0.5454]
train_Std,0.0537
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4020
test_Cutoff,0.5005
test_Acc,0.6364
test_MCC,0.2583
test_Sen,0.6316
test_Spe,0.6389
test_PPV,0.4800
test_NPV,0.7667
test_Youden Index,0.2705
test_AUC,0.5599
test_95% CIs,[0.3848-0.7351]
test_Std,0.0893
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5329
cv_train_Cutoff,0.5025
cv_train_Acc,0.5685
cv_train_MCC,0.1489
cv_train_Sen,0.7649
cv_train_Spe,0.3720
cv_train_PPV,0.5491
cv_train_NPV,0.6127
cv_train_Youden Index,0.1369
cv_train_AUC,0.5668
cv_train_95% CIs,[0.5235-0.6102]
cv_train_Std,0.0221
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3835
cv_val_Cutoff,0.4841
cv_val_Acc,0.4646
cv_val_MCC,0.1086
cv_val_Sen,0.8140
cv_val_Spe,0.2857
cv_val_PPV,0.3684
cv_val_NPV,0.7500
cv_val_Youden Index,0.0997
cv_val_AUC,0.5249
cv_val_95% CIs,[0.4199-0.6299]
cv_val_Std,0.0536
