,Coef
PCA_feature_88,-0.15652635188907021
PCA_feature_11,-0.09791376551648967
PCA_feature_17,0.0006235733558023204
PCA_feature_137,7.407821151214121e-14
PCA_feature_37,-0.07973946775758972
PCA_feature_3,0.08931876084997703
PCA_feature_167,1.459603404658619e-14
PCA_feature_130,1.5980301982791622e-14
PCA_feature_15,0.0805037941959168
PCA_feature_89,0.1233491045920984
PCA_feature_142,-2.7309895295154276e-14
PCA_feature_138,-2.2714709290310838e-14
PCA_feature_18,0.11636129828769576
PCA_feature_13,0.13313102243184533
PCA_feature_117,0.001949165559511825
PCA_feature_97,-0.15889190741453096
PCA_feature_1,0.023601113413602492
