,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9428
balance_train_Cutoff,0.7207
balance_train_Acc,0.9226
balance_train_MCC,0.8467
balance_train_Sen,0.8929
balance_train_Spe,0.9524
balance_train_PPV,0.9494
balance_train_NPV,0.8989
balance_train_Youden Index,0.8452
balance_train_AUC,0.9467
balance_train_95% CIs,[0.9105-0.9829]
balance_train_Std,0.0185
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9034
train_Cutoff,0.7207
train_Acc,0.9291
train_MCC,0.8410
train_Sen,0.8837
train_Spe,0.9524
train_PPV,0.9048
train_NPV,0.9412
train_Youden Index,0.8361
train_AUC,0.9452
train_95% CIs,[0.9010-0.9894]
train_Std,0.0226
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7131
test_Cutoff,0.6117
test_Acc,0.8545
test_MCC,0.6883
test_Sen,0.8421
test_Spe,0.8611
test_PPV,0.7619
test_NPV,0.9118
test_Youden Index,0.7032
test_AUC,0.8918
test_95% CIs,[0.8060-0.9777]
test_Std,0.0438
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9626
cv_train_Cutoff,0.5278
cv_train_Acc,0.9271
cv_train_MCC,0.8543
cv_train_Sen,0.9345
cv_train_Spe,0.9196
cv_train_PPV,0.9208
cv_train_NPV,0.9335
cv_train_Youden Index,0.8542
cv_train_AUC,0.9691
cv_train_95% CIs,[0.9570-0.9813]
cv_train_Std,0.0062
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7630
cv_val_Cutoff,0.6001
cv_val_Acc,0.8583
cv_val_MCC,0.6780
cv_val_Sen,0.7442
cv_val_Spe,0.9167
cv_val_PPV,0.8205
cv_val_NPV,0.8750
cv_val_Youden Index,0.6609
cv_val_AUC,0.8328
cv_val_95% CIs,[0.7425-0.9231]
cv_val_Std,0.0461
