,feature_name,slop,interception
0,img_exponential_firstorder_10Percentile,1.5301406286862371,2.0386997864285714
1,img_exponential_firstorder_90Percentile,16.318879961787257,14.346522947910714
2,img_exponential_firstorder_Energy,27451003.217982154,14731934.625553986
3,img_exponential_firstorder_Entropy,0.1488899254646257,0.11297932477380951
4,img_exponential_firstorder_InterquartileRange,3.6562101492698846,3.9829600168214276
5,img_exponential_firstorder_Kurtosis,93.28591876919671,66.04447658602979
6,img_exponential_firstorder_Maximum,75.22136538437968,129.12417480576195
7,img_exponential_firstorder_Mean,5.271978894073034,6.950710690726189
8,img_exponential_firstorder_MeanAbsoluteDeviation,5.460176910729721,5.5184032135238095
9,img_exponential_firstorder_Median,3.0291865445034847,3.7418971600238087
10,img_exponential_firstorder_Minimum,0.7431392168644307,1.3470086738690479
11,img_exponential_firstorder_Range,75.20767333868427,127.77716612701198
12,img_exponential_firstorder_RobustMeanAbsoluteDeviation,2.953414191784457,2.172493683815477
13,img_exponential_firstorder_RootMeanSquared,10.064864515527736,12.67280032901191
14,img_exponential_firstorder_Skewness,3.3447193096987835,5.663941161476185
15,img_exponential_firstorder_TotalEnergy,27451003.217982154,14731934.625553986
16,img_exponential_firstorder_Uniformity,0.049077998191537284,0.9687720581190478
17,img_exponential_firstorder_Variance,368.7466415579591,185.79522531471434
18,img_exponential_glcm_Autocorrelation,0.18208068920387083,1.0824890809464287
19,img_exponential_glcm_ClusterProminence,13.766647344033874,3.5571246257916704
20,img_exponential_glcm_ClusterShade,1.812682195673051,0.611431176761905
21,img_exponential_glcm_ClusterTendency,0.3480103823468042,0.1493457234404761
22,img_exponential_glcm_Contrast,0.09412421618076701,0.02529876860119047
23,img_exponential_glcm_Correlation,0.18561772513911035,0.762288752059524
24,img_exponential_glcm_DifferenceAverage,0.04437975018386581,0.014578385404761909
25,img_exponential_glcm_DifferenceEntropy,0.11675434216189873,0.06944925712500001
26,img_exponential_glcm_DifferenceVariance,0.07739928842244963,0.022813431357142852
27,img_exponential_glcm_Id,0.01479590891904743,0.9942803296607143
28,img_exponential_glcm_Idm,0.01732644704344133,0.9937774539523809
29,img_exponential_glcm_Idmn,0.0042903643221792334,0.998829147065476
30,img_exponential_glcm_Idn,0.007153368984819893,0.99750045747619
31,img_exponential_glcm_Imc1,0.25092935797177085,-0.44984003853571425
32,img_exponential_glcm_Imc2,0.19222391935103886,0.246164886577381
33,img_exponential_glcm_InverseVariance,0.010518587419204193,0.007211548744047619
34,img_exponential_glcm_JointAverage,0.052314274631693955,1.0240792115714283
35,img_exponential_glcm_JointEnergy,0.06339152057706107,0.9631152392440482
36,img_exponential_glcm_JointEntropy,0.2267118283774165,0.1551902934464285
37,img_exponential_glcm_MCC,0.18327525270449427,0.7696511415357147
38,img_exponential_glcm_MaximumProbability,0.03660986121792398,0.9804389341011903
39,img_exponential_glcm_SumAverage,0.10462854916629268,2.048158423065477
40,img_exponential_glcm_SumEntropy,0.20198595892371146,0.14302107193452376
41,img_exponential_glcm_SumSquares,0.1063631117790428,0.04366112283928571
42,img_exponential_gldm_DependenceEntropy,0.3730581685880897,1.4109942022202382
43,img_exponential_gldm_DependenceNonUniformity,48003.776061109565,46378.73231943216
44,img_exponential_gldm_DependenceNonUniformityNormalized,0.05224693741080591,0.4936781132261906
45,img_exponential_gldm_DependenceVariance,2.974883860833912,20.943760045833333
46,img_exponential_gldm_GrayLevelNonUniformity,88442.12937357732,87456.90071697623
47,img_exponential_gldm_GrayLevelVariance,0.10892756280970209,0.04602838664285714
48,img_exponential_gldm_HighGrayLevelEmphasis,0.22732531248096027,1.100219867625
49,img_exponential_gldm_LargeDependenceEmphasis,19.24830892622464,442.18594075952376
50,img_exponential_gldm_LargeDependenceHighGrayLevelEmphasis,20.271521688386557,457.0060090565479
51,img_exponential_gldm_LargeDependenceLowGrayLevelEmphasis,21.982297468937467,439.77639096904767
52,img_exponential_gldm_LowGrayLevelEmphasis,0.02364653750746364,0.9866273024999999
53,img_exponential_gldm_SmallDependenceEmphasis,0.00104578979923202,0.0030172123095238094
54,img_exponential_gldm_SmallDependenceHighGrayLevelEmphasis,0.010787892224650009,0.006256357136904763
55,img_exponential_gldm_SmallDependenceLowGrayLevelEmphasis,0.00026360737230957863,0.002705369226190478
56,img_exponential_glrlm_GrayLevelNonUniformity,20700.824854510098,20670.11431044701
57,img_exponential_glrlm_GrayLevelNonUniformityNormalized,0.11132866277329866,0.8747327731071425
58,img_exponential_glrlm_GrayLevelVariance,0.2822954061226977,0.17371414626190484
59,img_exponential_glrlm_HighGrayLevelRunEmphasis,0.7511519689790694,1.5003549185178577
60,img_exponential_glrlm_LongRunEmphasis,3531.0684742232297,3360.501249152262
61,img_exponential_glrlm_LongRunHighGrayLevelEmphasis,3530.3040644416214,3364.8526533857125
62,img_exponential_glrlm_LongRunLowGrayLevelEmphasis,3531.156051983952,3359.701701813154
63,img_exponential_glrlm_LowGrayLevelRunEmphasis,0.06654987382073771,0.9338063871011903
64,img_exponential_glrlm_RunEntropy,0.21939925911390373,2.1755922377857138
65,img_exponential_glrlm_RunLengthNonUniformity,19939.692989650866,19306.594407481545
66,img_exponential_glrlm_RunLengthNonUniformityNormalized,0.051138012726280026,0.6132666386130958
67,img_exponential_glrlm_RunPercentage,0.022388810127693896,0.24938735835119047
68,img_exponential_glrlm_RunVariance,1223.249968386347,1097.2473124729997
69,img_exponential_glrlm_ShortRunEmphasis,0.06077640783284169,0.1491704417083333
70,img_exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.5796116893965474,0.4652676354226189
