,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6372
balance_train_Cutoff,0.4521
balance_train_Acc,0.6548
balance_train_MCC,0.3230
balance_train_Sen,0.7976
balance_train_Spe,0.5119
balance_train_PPV,0.6204
balance_train_NPV,0.7167
balance_train_Youden Index,0.3095
balance_train_AUC,0.6694
balance_train_95% CIs,[0.5879-0.7508]
balance_train_Std,0.0416
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4727
train_Cutoff,0.4521
train_Acc,0.6063
train_MCC,0.2912
train_Sen,0.7907
train_Spe,0.5119
train_PPV,0.4533
train_NPV,0.8269
train_Youden Index,0.3026
train_AUC,0.6711
train_95% CIs,[0.5743-0.7679]
train_Std,0.0494
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5315
test_Cutoff,0.3998
test_Acc,0.5636
test_MCC,0.3838
test_Sen,1.0000
test_Spe,0.3333
test_PPV,0.4419
test_NPV,1.0000
test_Youden Index,0.3333
test_AUC,0.6901
test_95% CIs,[0.5498-0.8303]
test_Std,0.0715
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6440
cv_train_Cutoff,0.4984
cv_train_Acc,0.6131
cv_train_MCC,0.2292
cv_train_Sen,0.6935
cv_train_Spe,0.5327
cv_train_PPV,0.5974
cv_train_NPV,0.6348
cv_train_Youden Index,0.2262
cv_train_AUC,0.6391
cv_train_95% CIs,[0.5976-0.6806]
cv_train_Std,0.0212
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3394
cv_val_Cutoff,0.2814
cv_val_Acc,0.4488
cv_val_MCC,0.1516
cv_val_Sen,0.9070
cv_val_Spe,0.2143
cv_val_PPV,0.3714
cv_val_NPV,0.8182
cv_val_Youden Index,0.1213
cv_val_AUC,0.5064
cv_val_95% CIs,[0.4011-0.6117]
cv_val_Std,0.0537
