,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7172
balance_train_Cutoff,0.5122
balance_train_Acc,0.7619
balance_train_MCC,0.5240
balance_train_Sen,0.7500
balance_train_Spe,0.7738
balance_train_PPV,0.7683
balance_train_NPV,0.7558
balance_train_Youden Index,0.5238
balance_train_AUC,0.7711
balance_train_95% CIs,[0.6984-0.8438]
balance_train_Std,0.0371
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5517
train_Cutoff,0.4779
train_Acc,0.7323
train_MCC,0.4679
train_Sen,0.7907
train_Spe,0.7024
train_PPV,0.5763
train_NPV,0.8676
train_Youden Index,0.4931
train_AUC,0.7616
train_95% CIs,[0.6755-0.8477]
train_Std,0.0439
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6553
test_Cutoff,1.0000
test_Acc,0.6364
test_MCC,0.3050
test_Sen,0.7368
test_Spe,0.5833
test_PPV,0.4828
test_NPV,0.8077
test_Youden Index,0.3202
test_AUC,0.6601
test_95% CIs,[0.5296-0.7905]
test_Std,0.0666
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7937
cv_train_Cutoff,0.4871
cv_train_Acc,0.7500
cv_train_MCC,0.5043
cv_train_Sen,0.8155
cv_train_Spe,0.6845
cv_train_PPV,0.7211
cv_train_NPV,0.7877
cv_train_Youden Index,0.5000
cv_train_AUC,0.8073
cv_train_95% CIs,[0.7746-0.8400]
cv_train_Std,0.0167
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4334
cv_val_Cutoff,0.5307
cv_val_Acc,0.6299
cv_val_MCC,0.2561
cv_val_Sen,0.6512
cv_val_Spe,0.6190
cv_val_PPV,0.4667
cv_val_NPV,0.7761
cv_val_Youden Index,0.2702
cv_val_AUC,0.6207
cv_val_95% CIs,[0.5176-0.7238]
cv_val_Std,0.0526
