,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9726
balance_train_Cutoff,0.7450
balance_train_Acc,0.9464
balance_train_MCC,0.8934
balance_train_Sen,0.9286
balance_train_Spe,0.9643
balance_train_PPV,0.9630
balance_train_NPV,0.9310
balance_train_Youden Index,0.8929
balance_train_AUC,0.9780
balance_train_95% CIs,[0.9569-0.9992]
balance_train_Std,0.0108
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9475
train_Cutoff,0.4424
train_Acc,0.9370
train_MCC,0.8685
train_Sen,0.9767
train_Spe,0.9167
train_PPV,0.8571
train_NPV,0.9872
train_Youden Index,0.8934
train_AUC,0.9773
train_95% CIs,[0.9546-1.0000]
train_Std,0.0116
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5289
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4839
test_95% CIs,[0.3442-0.6237]
test_Std,0.0713
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9832
cv_train_Cutoff,0.8194
cv_train_Acc,0.9479
cv_train_MCC,0.8963
cv_train_Sen,0.9315
cv_train_Spe,0.9643
cv_train_PPV,0.9631
cv_train_NPV,0.9337
cv_train_Youden Index,0.8958
cv_train_AUC,0.9850
cv_train_95% CIs,[0.9776-0.9924]
cv_train_Std,0.0038
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4870
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4885
cv_val_95% CIs,[0.3959-0.5811]
cv_val_Std,0.0473
