,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9993
balance_train_Cutoff,0.5016
balance_train_Acc,0.9940
balance_train_MCC,0.9882
balance_train_Sen,0.9881
balance_train_Spe,1.0000
balance_train_PPV,1.0000
balance_train_NPV,0.9882
balance_train_Youden Index,0.9881
balance_train_AUC,0.9993
balance_train_95% CIs,[0.9978-1.0000]
balance_train_Std,0.0008
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9976
train_Cutoff,0.5016
train_Acc,0.9921
train_MCC,0.9825
train_Sen,0.9767
train_Spe,1.0000
train_PPV,1.0000
train_NPV,0.9882
train_Youden Index,0.9767
train_AUC,0.9986
train_95% CIs,[0.9957-1.0000]
train_Std,0.0015
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3962
test_Cutoff,0.4854
test_Acc,0.6364
test_MCC,0.2161
test_Sen,0.5263
test_Spe,0.6944
test_PPV,0.4762
test_NPV,0.7353
test_Youden Index,0.2208
test_AUC,0.6038
test_95% CIs,[0.4475-0.7601]
test_Std,0.0797
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9999
cv_train_Cutoff,0.5022
cv_train_Acc,0.9970
cv_train_MCC,0.9940
cv_train_Sen,0.9970
cv_train_Spe,0.9970
cv_train_PPV,0.9970
cv_train_NPV,0.9970
cv_train_Youden Index,0.9940
cv_train_AUC,0.9999
cv_train_95% CIs,[0.9997-1.0000]
cv_train_Std,0.0001
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4189
cv_val_Cutoff,0.4898
cv_val_Acc,0.6457
cv_val_MCC,0.2502
cv_val_Sen,0.5814
cv_val_Spe,0.6786
cv_val_PPV,0.4808
cv_val_NPV,0.7600
cv_val_Youden Index,0.2600
cv_val_AUC,0.6354
cv_val_95% CIs,[0.5344-0.7363]
cv_val_Std,0.0515
