,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9746
balance_train_Cutoff,0.6016
balance_train_Acc,0.9226
balance_train_MCC,0.8482
balance_train_Sen,0.8810
balance_train_Spe,0.9643
balance_train_PPV,0.9610
balance_train_NPV,0.8901
balance_train_Youden Index,0.8452
balance_train_AUC,0.9756
balance_train_95% CIs,[0.9574-0.9938]
balance_train_Std,0.0093
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9431
train_Cutoff,0.6016
train_Acc,0.9291
train_MCC,0.8402
train_Sen,0.8605
train_Spe,0.9643
train_PPV,0.9250
train_NPV,0.9310
train_Youden Index,0.8248
train_AUC,0.9701
train_95% CIs,[0.9461-0.9941]
train_Std,0.0122
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6667
test_Cutoff,0.5711
test_Acc,0.8182
test_MCC,0.5854
test_Sen,0.6316
test_Spe,0.9167
test_PPV,0.8000
test_NPV,0.8250
test_Youden Index,0.5482
test_AUC,0.7763
test_95% CIs,[0.6347-0.9179]
test_Std,0.0722
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9990
cv_train_Cutoff,0.5597
cv_train_Acc,0.9955
cv_train_MCC,0.9911
cv_train_Sen,0.9970
cv_train_Spe,0.9940
cv_train_PPV,0.9941
cv_train_NPV,0.9970
cv_train_Youden Index,0.9911
cv_train_AUC,0.9990
cv_train_95% CIs,[0.9977-1.0000]
cv_train_Std,0.0007
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5281
cv_val_Cutoff,0.5011
cv_val_Acc,0.7165
cv_val_MCC,0.3407
cv_val_Sen,0.4884
cv_val_Spe,0.8333
cv_val_PPV,0.6000
cv_val_NPV,0.7609
cv_val_Youden Index,0.3217
cv_val_AUC,0.6567
cv_val_95% CIs,[0.5491-0.7643]
cv_val_Std,0.0549
