,Coef
PCA_feature_110,-0.16665404409167828
PCA_feature_124,-0.4375973485445146
PCA_feature_114,-0.15161031888567855
PCA_feature_18,-0.04916293917972081
PCA_feature_37,0.2263229176709878
PCA_feature_44,0.021441103410234218
PCA_feature_109,-0.1813416000053561
PCA_feature_86,-0.0932964176457104
PCA_feature_112,-0.1060765455163223
PCA_feature_8,-0.016223695333654486
PCA_feature_115,0.013147105804335278
PCA_feature_107,-0.4215093879259192
PCA_feature_131,-2.2512671985325122e-14
PCA_feature_41,-0.007037692403583001
PCA_feature_27,0.255605387802906
