,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9380
balance_train_Cutoff,0.6354
balance_train_Acc,0.9226
balance_train_MCC,0.8458
balance_train_Sen,0.9048
balance_train_Spe,0.9405
balance_train_PPV,0.9383
balance_train_NPV,0.9080
balance_train_Youden Index,0.8452
balance_train_AUC,0.9443
balance_train_95% CIs,[0.9073-0.9813]
balance_train_Std,0.0189
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8860
train_Cutoff,0.5444
train_Acc,0.9134
train_MCC,0.8109
train_Sen,0.9070
train_Spe,0.9167
train_PPV,0.8478
train_NPV,0.9506
train_Youden Index,0.8236
train_AUC,0.9391
train_95% CIs,[0.8930-0.9852]
train_Std,0.0235
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.9002
test_Cutoff,0.6514
test_Acc,0.9091
test_MCC,0.8117
test_Sen,0.9474
test_Spe,0.8889
test_PPV,0.8182
test_NPV,0.9697
test_Youden Index,0.8363
test_AUC,0.9547
test_95% CIs,[0.9047-1.0000]
test_Std,0.0255
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9695
cv_train_Cutoff,0.5980
cv_train_Acc,0.9509
cv_train_MCC,0.9020
cv_train_Sen,0.9613
cv_train_Spe,0.9405
cv_train_PPV,0.9417
cv_train_NPV,0.9605
cv_train_Youden Index,0.9018
cv_train_AUC,0.9770
cv_train_95% CIs,[0.9660-0.9880]
cv_train_Std,0.0056
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7499
cv_val_Cutoff,0.2381
cv_val_Acc,0.8031
cv_val_MCC,0.6327
cv_val_Sen,0.9302
cv_val_Spe,0.7381
cv_val_PPV,0.6452
cv_val_NPV,0.9538
cv_val_Youden Index,0.6683
cv_val_AUC,0.8870
cv_val_95% CIs,[0.8264-0.9477]
cv_val_Std,0.0309
