,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8082
balance_train_Cutoff,0.2472
balance_train_Acc,0.8274
balance_train_MCC,0.6915
balance_train_Sen,0.9881
balance_train_Spe,0.6667
balance_train_PPV,0.7477
balance_train_NPV,0.9825
balance_train_Youden Index,0.6548
balance_train_AUC,0.8808
balance_train_95% CIs,[0.8269-0.9347]
balance_train_Std,0.0275
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6963
train_Cutoff,0.5716
train_Acc,0.8268
train_MCC,0.6293
train_Sen,0.8140
train_Spe,0.8333
train_PPV,0.7143
train_NPV,0.8974
train_Youden Index,0.6473
train_AUC,0.8823
train_95% CIs,[0.8238-0.9409]
train_Std,0.0299
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6058
test_Cutoff,0.4241
test_Acc,0.8000
test_MCC,0.6369
test_Sen,0.9474
test_Spe,0.7222
test_PPV,0.6429
test_NPV,0.9630
test_Youden Index,0.6696
test_AUC,0.8319
test_95% CIs,[0.7239-0.9399]
test_Std,0.0551
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9059
cv_train_Cutoff,0.5628
cv_train_Acc,0.8750
cv_train_MCC,0.7501
cv_train_Sen,0.8810
cv_train_Spe,0.8690
cv_train_PPV,0.8706
cv_train_NPV,0.8795
cv_train_Youden Index,0.7500
cv_train_AUC,0.9212
cv_train_95% CIs,[0.8995-0.9429]
cv_train_Std,0.0111
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7921
cv_val_Cutoff,0.6653
cv_val_Acc,0.8425
cv_val_MCC,0.6448
cv_val_Sen,0.7442
cv_val_Spe,0.8929
cv_val_PPV,0.7805
cv_val_NPV,0.8721
cv_val_Youden Index,0.6370
cv_val_AUC,0.8549
cv_val_95% CIs,[0.7801-0.9297]
cv_val_Std,0.0382
