,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8642
balance_train_Cutoff,0.5854
balance_train_Acc,0.8155
balance_train_MCC,0.6310
balance_train_Sen,0.8095
balance_train_Spe,0.8214
balance_train_PPV,0.8193
balance_train_NPV,0.8118
balance_train_Youden Index,0.6310
balance_train_AUC,0.8720
balance_train_95% CIs,[0.8196-0.9245]
balance_train_Std,0.0267
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7629
train_Cutoff,0.5854
train_Acc,0.8110
train_MCC,0.5951
train_Sen,0.7907
train_Spe,0.8214
train_PPV,0.6939
train_NPV,0.8846
train_Youden Index,0.6121
train_AUC,0.8605
train_95% CIs,[0.7964-0.9245]
train_Std,0.0327
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5601
test_Cutoff,0.5914
test_Acc,0.7818
test_MCC,0.5070
test_Sen,0.6316
test_Spe,0.8611
test_PPV,0.7059
test_NPV,0.8158
test_Youden Index,0.4927
test_AUC,0.6681
test_95% CIs,[0.4970-0.8393]
test_Std,0.0873
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8841
cv_train_Cutoff,0.5365
cv_train_Acc,0.8571
cv_train_MCC,0.7153
cv_train_Sen,0.8839
cv_train_Spe,0.8304
cv_train_PPV,0.8390
cv_train_NPV,0.8774
cv_train_Youden Index,0.7143
cv_train_AUC,0.8976
cv_train_95% CIs,[0.8731-0.9221]
cv_train_Std,0.0125
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4177
cv_val_Cutoff,0.5290
cv_val_Acc,0.6614
cv_val_MCC,0.2313
cv_val_Sen,0.4651
cv_val_Spe,0.7619
cv_val_PPV,0.5000
cv_val_NPV,0.7356
cv_val_Youden Index,0.2270
cv_val_AUC,0.5983
cv_val_95% CIs,[0.4914-0.7052]
cv_val_Std,0.0546
