,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5444
balance_train_Cutoff,0.4474
balance_train_Acc,0.5833
balance_train_MCC,0.1679
balance_train_Sen,0.5238
balance_train_Spe,0.6429
balance_train_PPV,0.5946
balance_train_NPV,0.5745
balance_train_Youden Index,0.1667
balance_train_AUC,0.5653
balance_train_95% CIs,[0.4781-0.6526]
balance_train_Std,0.0445
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3985
train_Cutoff,0.4462
train_Acc,0.6063
train_MCC,0.1806
train_Sen,0.5581
train_Spe,0.6310
train_PPV,0.4364
train_NPV,0.7361
train_Youden Index,0.1891
train_AUC,0.5842
train_95% CIs,[0.4803-0.6880]
train_Std,0.0530
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3689
test_Cutoff,0.4377
test_Acc,0.6545
test_MCC,0.4135
test_Sen,0.8947
test_Spe,0.5278
test_PPV,0.5000
test_NPV,0.9048
test_Youden Index,0.4225
test_AUC,0.6213
test_95% CIs,[0.4728-0.7699]
test_Std,0.0758
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5950
cv_train_Cutoff,0.4425
cv_train_Acc,0.6131
cv_train_MCC,0.2440
cv_train_Sen,0.8006
cv_train_Spe,0.4256
cv_train_PPV,0.5823
cv_train_NPV,0.6810
cv_train_Youden Index,0.2262
cv_train_AUC,0.6275
cv_train_95% CIs,[0.5855-0.6694]
cv_train_Std,0.0214
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3958
cv_val_Cutoff,0.4427
cv_val_Acc,0.5197
cv_val_MCC,0.1877
cv_val_Sen,0.8140
cv_val_Spe,0.3690
cv_val_PPV,0.3977
cv_val_NPV,0.7949
cv_val_Youden Index,0.1830
cv_val_AUC,0.5925
cv_val_95% CIs,[0.4898-0.6951]
cv_val_Std,0.0524
